time,weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,city,province,region,lat,lon,city_code
2021-04-17,3,4.3,10.4,-2.0,1.3,0.0,16.9,34.6,359,绥化市,黑龙江省,东北,46.637393,126.99293,231200
2021-04-18,1,6.5,13.5,-1.5,2.9,0.0,13.8,31.7,220,绥化市,黑龙江省,东北,46.637393,126.99293,231200
2021-04-19,0,8.8,17.0,1.9,3.9,0.0,31.1,58.7,305,绥化市,黑龙江省,东北,46.637393,126.99293,231200
2021-04-20,0,5.8,12.7,-2.5,1.0,0.0,19.4,41.0,286,绥化市,黑龙江省,东北,46.637393,126.99293,231200
2021-04-21,2,12.9,22.1,2.2,8.9,0.0,22.4,43.2,166,绥化市,黑龙江省,东北,46.637393,126.99293,231200
2021-04-22,51,16.3,22.5,11.3,12.3,0.6,20.7,42.1,205,绥化市,黑龙江省,东北,46.637393,126.99293,231200
2021-04-23,51,12.5,16.4,8.7,10.2,0.6,19.1,34.2,214,绥化市,黑龙江省,东北,46.637393,126.99293,231200
2021-04-24,3,7.6,13.0,3.3,2.0,0.0,23.1,46.8,354,绥化市,黑龙江省,东北,46.637393,126.99293,231200
2021-04-25,3,8.0,14.1,2.1,3.4,0.0,17.9,39.2,341,绥化市,黑龙江省,东北,46.637393,126.99293,231200
2021-04-26,3,9.9,17.0,0.2,5.6,0.0,18.4,33.8,170,绥化市,黑龙江省,东北,46.637393,126.99293,231200
2021-04-27,51,12.7,16.9,8.6,8.0,1.5,32.3,61.2,197,绥化市,黑龙江省,东北,46.637393,126.99293,231200
2021-04-28,51,8.6,13.3,3.3,3.6,0.1,25.5,51.1,236,绥化市,黑龙江省,东北,46.637393,126.99293,231200
2021-04-29,53,7.4,13.9,-1.3,3.2,1.5,26.2,52.9,149,绥化市,黑龙江省,东北,46.637393,126.99293,231200
2021-04-30,63,7.8,13.4,1.0,5.2,4.6,13.8,35.3,219,绥化市,黑龙江省,东北,46.637393,126.99293,231200
2021-05-01,51,8.1,14.1,1.1,5.6,0.5,10.3,33.8,4,绥化市,黑龙江省,东北,46.637393,126.99293,231200
2021-05-02,51,10.3,17.4,2.5,7.6,0.1,14.9,33.8,306,绥化市,黑龙江省,东北,46.637393,126.99293,231200
2021-05-03,51,13.2,19.3,6.0,9.0,0.1,26.0,49.3,169,绥化市,黑龙江省,东北,46.637393,126.99293,231200
2021-05-04,53,11.7,15.4,7.6,7.2,1.3,27.8,53.6,188,绥化市,黑龙江省,东北,46.637393,126.99293,231200
2021-05-05,51,9.6,14.6,5.2,5.4,0.8,26.4,55.1,213,绥化市,黑龙江省,东北,46.637393,126.99293,231200
2021-05-06,53,11.8,18.7,4.0,9.2,1.7,12.3,27.7,247,绥化市,黑龙江省,东北,46.637393,126.99293,231200
2021-05-07,55,9.2,11.4,7.8,7.7,14.9,15.2,29.9,96,绥化市,黑龙江省,东北,46.637393,126.99293,231200
2021-05-08,63,7.6,10.3,5.5,5.1,27.2,22.3,39.6,60,绥化市,黑龙江省,东北,46.637393,126.99293,231200
2021-05-09,55,6.2,9.1,4.4,2.2,6.6,25.3,49.3,0,绥化市,黑龙江省,东北,46.637393,126.99293,231200
2021-05-10,2,9.0,16.1,-0.1,6.8,0.0,10.2,24.8,228,绥化市,黑龙江省,东北,46.637393,126.99293,231200
2021-05-11,3,12.6,19.3,3.5,9.3,0.0,29.1,51.5,147,绥化市,黑龙江省,东北,46.637393,126.99293,231200
2021-05-12,51,14.8,18.0,10.9,9.0,1.2,41.0,77.4,214,绥化市,黑龙江省,东北,46.637393,126.99293,231200
2021-05-13,3,14.5,20.5,8.1,10.7,0.0,21.7,42.8,246,绥化市,黑龙江省,东北,46.637393,126.99293,231200
2021-05-14,63,16.3,22.9,9.4,13.7,13.8,24.4,47.5,188,绥化市,黑龙江省,东北,46.637393,126.99293,231200
2021-05-15,55,13.8,18.0,10.0,10.6,3.8,23.1,46.1,265,绥化市,黑龙江省,东北,46.637393,126.99293,231200
2021-05-16,3,14.9,21.7,7.6,12.0,0.0,16.9,35.3,245,绥化市,黑龙江省,东北,46.637393,126.99293,231200
2021-05-17,3,17.0,24.7,6.7,14.3,0.0,18.2,36.7,233,绥化市,黑龙江省,东北,46.637393,126.99293,231200
