time,weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,city,province,region,lat,lon,city_code
2021-04-17,55,6.7,13.1,-0.7,3.7,2.0,15.3,37.4,167,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-04-18,3,7.0,14.4,-1.0,2.7,0.0,22.4,49.3,300,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-04-19,1,12.0,23.0,-0.0,8.2,0.0,24.0,51.5,290,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-04-20,1,11.1,18.0,3.8,6.0,0.0,22.9,52.2,295,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-04-21,3,13.5,25.0,2.3,10.1,0.0,18.4,39.6,81,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-04-22,3,12.7,22.4,5.8,9.5,0.0,22.0,49.3,87,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-04-23,3,11.8,19.8,4.7,9.2,0.0,15.8,32.8,65,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-04-24,53,10.9,21.7,2.6,8.4,3.0,26.4,56.9,318,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-04-25,2,9.5,18.2,0.6,5.0,0.0,23.7,56.5,321,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-04-26,3,9.9,19.8,1.8,6.2,0.0,18.1,40.3,91,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-04-27,55,9.2,13.3,4.6,8.0,8.8,9.4,24.1,81,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-04-28,51,10.7,16.0,6.2,7.2,1.5,31.5,72.7,263,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-04-29,3,9.2,17.2,-0.1,4.9,0.0,26.9,62.3,125,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-04-30,53,7.0,10.5,3.4,3.7,5.4,16.9,40.7,90,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-05-01,51,7.6,13.5,3.9,4.4,0.4,13.7,31.3,86,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-05-02,61,10.3,19.0,2.3,7.4,2.0,23.0,52.6,297,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-05-03,3,13.2,21.5,4.1,10.4,0.0,11.3,29.2,249,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-05-04,55,9.9,12.2,5.8,8.5,6.9,12.3,26.3,265,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-05-05,55,11.4,18.5,6.0,8.1,3.9,25.6,66.6,265,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-05-06,3,16.5,26.4,4.4,12.5,0.0,25.8,63.0,261,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-05-07,65,11.7,18.3,8.3,8.7,16.8,28.1,65.5,273,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-05-08,61,9.7,18.3,5.8,6.9,6.9,23.8,50.0,276,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-05-09,71,8.0,10.9,5.4,3.6,3.0,35.7,76.3,285,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-05-10,3,10.8,17.2,3.7,7.6,0.0,16.7,37.1,303,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-05-11,51,12.3,20.1,4.0,9.9,0.4,16.9,34.6,89,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-05-12,55,10.3,15.0,6.8,7.6,3.3,18.0,40.3,85,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-05-13,3,14.1,22.4,7.7,12.7,0.0,13.2,29.5,117,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-05-14,51,16.5,25.7,6.8,14.5,0.1,21.4,46.8,109,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-05-15,53,15.6,24.3,9.5,14.9,2.7,13.0,41.8,43,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-05-16,53,14.1,17.2,10.6,12.6,1.4,9.3,20.9,262,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-05-17,3,18.7,26.7,11.0,16.9,0.0,9.6,26.3,285,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-05-18,0,19.2,28.7,9.2,17.0,0.0,15.3,31.7,237,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-05-19,3,19.3,30.3,8.7,18.0,0.0,20.9,45.7,355,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-05-20,3,20.1,31.7,11.0,18.7,0.0,20.9,46.8,96,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-05-21,3,19.0,26.7,10.7,17.4,0.0,13.3,26.3,73,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-05-22,53,22.1,30.5,13.3,21.2,1.4,14.4,40.3,282,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-05-23,53,20.6,32.0,11.9,19.8,1.3,18.8,40.0,94,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-05-24,61,16.2,21.9,10.0,12.9,2.3,26.4,60.1,266,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-05-25,3,13.6,19.3,7.4,10.4,0.0,18.7,49.3,254,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-05-26,53,13.1,19.0,6.8,10.6,1.9,19.0,41.4,235,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-05-27,3,12.3,17.7,6.0,10.8,0.0,11.6,23.4,95,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-05-28,51,12.7,19.0,7.7,10.5,0.3,17.3,40.7,101,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-05-29,51,13.3,18.3,8.1,11.3,0.6,15.8,37.1,298,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-05-30,51,16.9,24.0,8.5,15.1,0.1,12.2,28.8,278,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-05-31,51,16.2,22.5,10.1,14.7,0.5,17.8,37.4,92,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-06-01,61,14.5,20.3,12.0,13.3,3.9,16.7,43.6,88,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-06-02,61,15.4,21.0,12.0,14.5,7.7,19.4,50.4,90,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-06-03,61,13.4,15.0,11.3,12.9,14.4,16.8,49.7,88,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-06-04,53,15.1,21.6,9.7,13.8,4.0,20.2,58.0,253,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-06-05,53,13.6,16.7,10.5,13.0,3.9,12.8,31.3,244,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-06-06,51,16.6,22.3,10.4,15.6,0.1,15.5,43.6,279,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-06-07,51,17.0,21.9,10.9,17.2,0.4,11.6,31.3,282,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-06-08,0,19.3,27.1,10.4,20.1,0.0,11.5,17.6,218,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-06-09,3,21.6,30.2,14.3,22.1,0.0,16.1,32.4,89,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-06-10,61,18.9,26.1,14.0,18.5,6.0,19.7,42.8,88,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-06-11,63,16.9,20.1,15.3,17.6,22.6,13.0,28.1,66,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-06-12,51,22.5,30.0,14.5,23.9,0.3,11.9,36.4,264,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-06-13,51,23.3,30.1,16.7,25.1,0.1,13.6,27.4,320,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-06-14,3,21.7,28.8,17.4,22.5,0.0,18.7,40.7,90,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-06-15,51,17.1,19.5,14.7,16.4,0.1,18.7,42.1,93,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-06-16,3,17.4,22.9,13.9,16.9,0.0,16.6,37.8,85,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-06-17,61,16.2,19.5,13.5,15.2,2.7,17.3,36.7,91,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-06-18,63,18.3,25.0,14.2,18.2,14.0,15.5,40.7,107,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-06-19,51,16.5,21.1,13.8,15.6,0.8,20.0,43.2,99,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-06-20,51,15.7,19.1,12.8,14.6,1.3,18.3,40.7,95,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-06-21,51,15.4,19.1,12.5,14.4,0.2,12.7,29.5,93,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-06-22,3,16.4,21.0,11.1,15.7,0.0,10.0,24.8,88,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-06-23,51,19.0,25.5,10.9,19.9,0.2,7.0,19.8,11,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-06-24,2,21.2,27.7,12.7,22.1,0.0,11.0,22.0,283,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-06-25,3,22.4,29.0,16.5,23.8,0.0,14.1,28.8,91,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-06-26,3,21.1,27.7,16.4,22.1,0.0,15.7,34.6,85,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-06-27,61,19.7,22.6,17.3,22.0,4.9,9.6,20.5,65,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-06-28,51,21.9,26.9,17.8,23.9,1.0,12.6,24.8,83,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-06-29,53,20.7,27.4,16.3,21.6,1.3,15.5,34.6,83,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-06-30,51,20.5,26.1,16.5,20.9,0.3,19.7,45.0,99,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-07-01,53,19.8,24.0,16.8,20.1,2.6,17.1,38.5,103,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-07-02,3,20.1,23.7,16.9,20.7,0.0,16.9,38.5,96,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-07-03,3,20.3,27.2,16.5,20.7,0.0,19.8,44.6,96,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-07-04,61,17.5,19.2,15.7,17.7,7.4,18.5,41.8,96,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-07-05,61,21.3,27.2,15.3,22.6,6.4,17.8,42.8,297,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-07-06,51,23.7,29.2,17.5,26.1,0.5,8.4,24.5,282,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-07-07,55,22.4,27.9,18.9,24.6,2.5,17.2,38.9,84,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-07-08,61,21.5,26.6,18.2,22.6,12.1,21.0,46.1,105,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-07-09,53,19.5,23.2,17.7,19.9,4.5,20.0,43.2,98,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-07-10,51,21.1,25.9,16.9,22.6,0.3,16.6,36.7,85,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-07-11,53,23.2,28.5,18.6,26.6,1.1,9.3,25.2,69,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-07-12,51,25.3,31.4,20.4,29.1,0.1,11.6,24.8,87,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-07-13,51,24.7,31.2,20.6,27.0,0.1,19.3,43.2,95,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-07-14,51,25.5,31.2,20.7,27.9,0.3,19.4,42.1,100,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-07-15,51,26.3,31.7,22.1,29.9,0.1,18.8,43.6,86,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-07-16,51,26.8,32.6,22.9,31.2,0.7,13.3,27.7,84,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-07-17,55,27.0,33.7,22.8,31.3,1.5,14.2,34.9,79,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-07-18,51,25.7,32.7,21.3,28.6,0.1,18.4,41.8,85,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-07-19,51,26.5,32.0,22.4,30.3,0.2,13.1,32.4,86,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-07-20,63,26.7,33.5,22.8,31.7,3.5,10.4,26.3,48,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-07-21,53,27.1,33.2,23.2,31.8,1.4,12.8,31.3,319,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-07-22,3,28.4,34.4,23.2,33.2,0.0,10.5,22.0,41,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
2021-07-23,3,29.6,35.6,23.4,34.5,0.0,10.1,23.0,94,延边朝鲜族自治州,吉林省,东北,42.904823,129.513228,222400
