time,weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,city,province,region,lat,lon,city_code
2021-04-17,51,8.1,12.6,4.0,2.6,0.1,30.4,57.6,322,盘锦市,辽宁省,东北,41.124484,122.06957,211100
2021-04-18,0,10.5,19.5,1.7,5.9,0.0,27.2,51.5,210,盘锦市,辽宁省,东北,41.124484,122.06957,211100
2021-04-19,2,15.0,24.9,9.4,11.5,0.0,23.0,44.6,208,盘锦市,辽宁省,东北,41.124484,122.06957,211100
2021-04-20,2,16.2,25.1,8.9,12.9,0.0,18.0,33.5,143,盘锦市,辽宁省,东北,41.124484,122.06957,211100
2021-04-21,3,15.6,22.5,9.4,11.6,0.0,26.4,50.8,211,盘锦市,辽宁省,东北,41.124484,122.06957,211100
2021-04-22,61,13.2,16.7,11.2,10.4,5.9,14.1,24.8,206,盘锦市,辽宁省,东北,41.124484,122.06957,211100
2021-04-23,55,12.5,15.3,10.8,10.9,8.8,15.1,29.2,50,盘锦市,辽宁省,东北,41.124484,122.06957,211100
2021-04-24,3,13.4,18.4,9.3,9.3,0.0,28.7,53.3,20,盘锦市,辽宁省,东北,41.124484,122.06957,211100
2021-04-25,3,12.7,20.0,5.3,7.5,0.0,23.2,46.4,29,盘锦市,辽宁省,东北,41.124484,122.06957,211100
2021-04-26,3,13.5,21.6,5.6,9.1,0.0,26.4,50.4,210,盘锦市,辽宁省,东北,41.124484,122.06957,211100
2021-04-27,51,12.1,17.2,8.8,8.4,0.1,24.1,46.8,211,盘锦市,辽宁省,东北,41.124484,122.06957,211100
2021-04-28,2,13.7,19.8,8.9,8.5,0.0,25.0,47.9,241,盘锦市,辽宁省,东北,41.124484,122.06957,211100
2021-04-29,63,12.0,19.9,6.2,8.3,7.4,28.8,53.6,204,盘锦市,辽宁省,东北,41.124484,122.06957,211100
2021-04-30,3,9.7,18.3,1.2,6.4,0.0,22.2,42.5,271,盘锦市,辽宁省,东北,41.124484,122.06957,211100
2021-05-01,3,10.9,16.9,3.8,7.0,0.0,22.0,43.9,349,盘锦市,辽宁省,东北,41.124484,122.06957,211100
2021-05-02,2,13.3,21.0,6.7,9.1,0.0,25.2,46.4,248,盘锦市,辽宁省,东北,41.124484,122.06957,211100
2021-05-03,51,13.4,18.0,9.9,7.3,0.2,43.3,78.8,203,盘锦市,辽宁省,东北,41.124484,122.06957,211100
2021-05-04,53,13.4,19.6,10.2,10.7,1.7,26.9,50.0,211,盘锦市,辽宁省,东北,41.124484,122.06957,211100
2021-05-05,1,15.1,23.0,8.2,9.8,0.0,29.7,55.4,236,盘锦市,辽宁省,东北,41.124484,122.06957,211100
2021-05-06,61,17.7,24.0,10.2,12.4,2.9,44.1,79.9,201,盘锦市,辽宁省,东北,41.124484,122.06957,211100
2021-05-07,51,14.6,22.8,7.1,10.0,0.1,31.1,58.0,275,盘锦市,辽宁省,东北,41.124484,122.06957,211100
2021-05-08,51,15.8,19.8,12.6,10.5,0.1,38.0,69.8,308,盘锦市,辽宁省,东北,41.124484,122.06957,211100
2021-05-09,3,16.2,24.0,9.0,12.3,0.0,20.0,39.6,282,盘锦市,辽宁省,东北,41.124484,122.06957,211100
2021-05-10,3,15.8,21.4,10.4,12.6,0.0,26.7,52.2,210,盘锦市,辽宁省,东北,41.124484,122.06957,211100
2021-05-11,3,16.8,24.5,9.1,14.1,0.0,24.2,48.2,204,盘锦市,辽宁省,东北,41.124484,122.06957,211100
2021-05-12,51,17.4,24.6,12.5,14.8,0.3,16.4,33.5,207,盘锦市,辽宁省,东北,41.124484,122.06957,211100
2021-05-13,53,16.9,23.0,12.9,16.2,1.7,16.6,34.6,212,盘锦市,辽宁省,东北,41.124484,122.06957,211100
2021-05-14,3,19.4,25.8,14.2,17.9,0.0,32.1,60.5,209,盘锦市,辽宁省,东北,41.124484,122.06957,211100
2021-05-15,61,15.5,17.7,13.0,12.1,7.2,27.6,49.0,11,盘锦市,辽宁省,东北,41.124484,122.06957,211100
2021-05-16,3,16.3,20.6,11.5,12.1,0.0,23.3,42.5,15,盘锦市,辽宁省,东北,41.124484,122.06957,211100
2021-05-17,3,19.6,29.9,9.9,16.9,0.0,19.1,37.1,217,盘锦市,辽宁省,东北,41.124484,122.06957,211100
2021-05-18,3,19.5,25.7,14.1,16.3,0.0,30.9,57.6,197,盘锦市,辽宁省,东北,41.124484,122.06957,211100
2021-05-19,3,20.2,24.8,15.4,16.9,0.0,32.1,60.8,202,盘锦市,辽宁省,东北,41.124484,122.06957,211100
2021-05-20,3,18.6,22.8,15.6,15.8,0.0,27.7,53.6,200,盘锦市,辽宁省,东北,41.124484,122.06957,211100
2021-05-21,3,19.0,24.4,14.6,17.1,0.0,24.3,48.2,200,盘锦市,辽宁省,东北,41.124484,122.06957,211100
2021-05-22,3,21.2,26.9,15.9,19.2,0.0,29.7,56.5,201,盘锦市,辽宁省,东北,41.124484,122.06957,211100
2021-05-23,63,15.7,20.4,12.4,14.0,12.5,23.9,45.4,221,盘锦市,辽宁省,东北,41.124484,122.06957,211100
2021-05-24,3,16.8,23.1,10.1,13.2,0.0,29.9,54.0,235,盘锦市,辽宁省,东北,41.124484,122.06957,211100
2021-05-25,3,17.1,23.3,11.9,12.7,0.0,28.8,54.0,233,盘锦市,辽宁省,东北,41.124484,122.06957,211100
2021-05-26,61,15.7,21.3,10.2,13.6,5.3,22.0,42.5,59,盘锦市,辽宁省,东北,41.124484,122.06957,211100
2021-05-27,55,15.6,22.5,8.2,14.5,3.5,20.2,42.1,206,盘锦市,辽宁省,东北,41.124484,122.06957,211100
2021-05-28,61,16.6,22.4,12.9,14.8,5.8,28.2,58.0,12,盘锦市,辽宁省,东北,41.124484,122.06957,211100
2021-05-29,3,17.6,25.3,10.1,16.0,0.0,17.3,30.2,267,盘锦市,辽宁省,东北,41.124484,122.06957,211100
2021-05-30,3,17.4,21.7,12.9,15.5,0.0,17.1,36.0,213,盘锦市,辽宁省,东北,41.124484,122.06957,211100
