time,weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,city,province,region,lat,lon,city_code
2021-04-18,51,26.1,28.1,24.5,29.4,2.5,19.2,41.4,81,三亚市,海南省,华南,18.247872,109.508268,460200
2021-04-19,53,26.6,29.0,24.4,30.7,1.9,14.1,33.5,101,三亚市,海南省,华南,18.247872,109.508268,460200
2021-04-20,51,26.6,28.4,25.0,30.4,3.7,16.8,34.6,119,三亚市,海南省,华南,18.247872,109.508268,460200
2021-04-21,53,27.0,28.6,25.6,30.4,2.1,16.6,37.4,116,三亚市,海南省,华南,18.247872,109.508268,460200
2021-04-22,51,27.1,29.4,25.0,31.3,0.1,14.5,34.9,118,三亚市,海南省,华南,18.247872,109.508268,460200
2021-04-23,51,27.2,29.4,24.6,31.8,0.2,12.6,32.4,148,三亚市,海南省,华南,18.247872,109.508268,460200
2021-04-24,51,27.7,29.8,26.2,32.2,0.5,15.1,36.4,132,三亚市,海南省,华南,18.247872,109.508268,460200
2021-04-25,51,28.0,30.0,26.4,33.1,2.1,15.8,36.4,128,三亚市,海南省,华南,18.247872,109.508268,460200
2021-04-26,53,27.8,30.0,26.5,32.5,5.3,18.1,40.7,122,三亚市,海南省,华南,18.247872,109.508268,460200
2021-04-27,61,26.7,28.7,25.5,31.8,4.4,13.1,29.2,93,三亚市,海南省,华南,18.247872,109.508268,460200
2021-04-28,51,27.1,29.5,25.0,32.2,1.9,11.1,28.8,92,三亚市,海南省,华南,18.247872,109.508268,460200
2021-04-29,53,26.3,28.8,24.6,30.8,3.1,14.5,31.7,68,三亚市,海南省,华南,18.247872,109.508268,460200
2021-04-30,51,26.4,28.8,24.4,30.8,0.6,14.5,34.6,78,三亚市,海南省,华南,18.247872,109.508268,460200
2021-05-01,51,27.1,29.5,24.5,32.5,1.5,11.3,27.7,117,三亚市,海南省,华南,18.247872,109.508268,460200
2021-05-02,51,27.5,29.7,25.3,33.0,1.1,13.9,33.5,136,三亚市,海南省,华南,18.247872,109.508268,460200
2021-05-03,51,28.2,30.2,26.6,32.0,0.5,16.9,36.4,136,三亚市,海南省,华南,18.247872,109.508268,460200
2021-05-04,53,28.3,30.2,26.8,33.2,1.0,16.7,37.4,154,三亚市,海南省,华南,18.247872,109.508268,460200
2021-05-05,51,28.4,30.8,26.8,33.5,0.3,15.9,35.3,104,三亚市,海南省,华南,18.247872,109.508268,460200
2021-05-06,3,28.1,30.8,25.7,32.8,0.0,15.9,37.1,80,三亚市,海南省,华南,18.247872,109.508268,460200
2021-05-07,51,28.0,30.7,25.9,32.7,0.1,15.3,35.6,95,三亚市,海南省,华南,18.247872,109.508268,460200
2021-05-08,3,27.3,30.1,24.2,32.4,0.0,10.6,28.8,128,三亚市,海南省,华南,18.247872,109.508268,460200
2021-05-09,3,27.7,30.6,24.1,33.0,0.0,12.1,31.7,135,三亚市,海南省,华南,18.247872,109.508268,460200
2021-05-10,2,29.0,31.2,26.8,34.1,0.0,14.5,34.9,167,三亚市,海南省,华南,18.247872,109.508268,460200
2021-05-11,51,29.0,31.5,27.3,33.9,0.5,16.4,37.1,168,三亚市,海南省,华南,18.247872,109.508268,460200
2021-05-12,3,29.1,31.5,27.6,34.4,0.0,14.8,35.3,162,三亚市,海南省,华南,18.247872,109.508268,460200
2021-05-13,53,29.1,31.2,27.7,34.6,2.5,15.8,37.1,151,三亚市,海南省,华南,18.247872,109.508268,460200
2021-05-14,51,29.0,30.7,27.5,34.4,2.9,15.9,38.9,143,三亚市,海南省,华南,18.247872,109.508268,460200
2021-05-15,53,29.4,31.6,27.7,34.7,1.8,16.8,38.5,158,三亚市,海南省,华南,18.247872,109.508268,460200
2021-05-16,51,29.5,31.4,28.0,35.1,0.9,17.0,39.2,159,三亚市,海南省,华南,18.247872,109.508268,460200
2021-05-17,53,29.4,31.4,27.9,35.3,1.8,16.1,39.6,145,三亚市,海南省,华南,18.247872,109.508268,460200
2021-05-18,51,29.4,31.7,27.9,35.2,3.2,15.5,35.6,153,三亚市,海南省,华南,18.247872,109.508268,460200
2021-05-19,51,29.5,31.4,28.1,34.7,0.6,18.1,38.9,164,三亚市,海南省,华南,18.247872,109.508268,460200
2021-05-20,3,29.6,31.7,27.9,34.7,0.0,16.3,37.4,165,三亚市,海南省,华南,18.247872,109.508268,460200
