time,weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,city,province,region,lat,lon,city_code
2021-04-18,61,23.5,24.8,22.1,26.5,23.8,20.4,39.6,104,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-04-19,61,24.8,26.2,24.0,28.1,8.4,18.7,43.6,145,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-04-20,53,25.9,28.0,24.5,28.7,3.1,24.5,49.7,140,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-04-21,51,26.2,28.0,24.5,29.1,0.7,22.9,44.6,138,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-04-22,3,26.1,27.9,24.7,30.1,0.0,18.9,34.2,142,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-04-23,51,26.4,28.1,25.1,31.2,0.5,16.7,33.8,153,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-04-24,3,27.2,29.0,25.9,31.1,0.0,21.5,39.2,133,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-04-25,53,27.0,29.6,24.6,31.6,2.2,19.3,40.3,110,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-04-26,65,23.9,25.1,22.0,27.5,67.8,18.6,34.6,44,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-04-27,63,23.7,25.8,22.1,26.1,10.2,17.3,34.2,19,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-04-28,51,23.6,27.6,21.0,25.2,0.3,25.1,46.1,9,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-04-29,63,21.3,24.2,19.4,21.6,5.2,23.8,44.3,8,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-04-30,3,24.2,26.5,20.6,27.0,0.0,11.8,23.4,184,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-05-01,51,25.6,27.6,23.0,30.2,0.3,10.8,27.0,175,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-05-02,61,25.9,27.3,24.2,30.8,4.0,14.4,26.3,144,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-05-03,51,26.8,28.5,25.5,30.6,0.8,23.3,51.5,151,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-05-04,3,27.3,29.2,26.0,31.9,0.0,20.9,37.4,153,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-05-05,63,26.1,28.8,24.6,30.7,9.0,15.5,31.7,56,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-05-06,63,26.3,28.2,24.4,31.0,8.4,13.1,29.2,151,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-05-07,53,27.1,28.9,25.6,31.8,2.6,17.7,37.1,188,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-05-08,51,27.1,28.5,26.0,31.5,0.5,16.9,37.1,231,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-05-09,2,27.7,29.4,26.2,33.0,0.0,12.4,28.4,190,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-05-10,3,28.3,30.0,26.0,33.4,0.0,19.8,43.6,192,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-05-11,3,29.1,30.9,27.8,34.0,0.0,20.0,42.5,192,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-05-12,53,29.0,30.6,27.0,34.4,0.7,19.4,41.0,185,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-05-13,55,28.6,30.0,27.7,34.3,1.7,20.4,46.8,191,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-05-14,51,29.6,31.0,28.0,35.2,0.7,19.2,47.9,171,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-05-15,51,29.9,31.2,29.0,34.8,0.2,24.2,46.4,182,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-05-16,3,30.0,31.5,28.5,34.7,0.0,27.4,52.2,192,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-05-17,51,29.6,31.9,27.0,35.8,0.2,11.8,28.8,185,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-05-18,3,29.2,31.4,26.9,35.3,0.0,12.6,27.0,103,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-05-19,51,30.0,31.6,28.1,35.4,0.4,21.6,46.8,184,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-05-20,53,30.0,31.4,29.0,35.3,1.2,21.0,42.8,188,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-05-21,51,30.1,32.2,27.8,36.2,0.7,17.7,37.1,175,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-05-22,3,30.9,32.5,29.8,36.2,0.0,17.9,38.5,169,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-05-23,3,30.9,33.0,29.2,36.5,0.0,20.0,36.7,130,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-05-24,53,28.5,31.5,25.9,33.1,6.7,20.0,40.3,39,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-05-25,61,27.3,31.0,24.7,31.9,8.1,18.8,38.2,70,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-05-26,55,29.0,30.8,27.5,35.0,4.5,16.6,38.5,166,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-05-27,51,29.6,31.5,28.2,35.7,1.1,15.8,31.3,146,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-05-28,51,29.5,31.0,28.1,35.4,1.9,17.0,39.6,191,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-05-29,53,29.9,31.0,28.8,34.5,2.7,23.4,49.3,211,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-05-30,53,30.6,32.1,29.8,35.2,2.0,28.3,55.8,216,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-05-31,51,30.8,32.2,29.6,36.2,0.5,26.4,53.3,209,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-06-01,61,30.9,32.7,28.5,36.8,2.4,26.9,54.0,195,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-06-02,63,30.7,32.8,27.5,37.0,5.3,20.4,42.5,163,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-06-03,3,31.5,33.3,30.0,37.8,0.0,22.1,46.4,179,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-06-04,65,25.3,30.0,22.9,26.8,17.6,32.1,61.9,351,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-06-05,3,26.6,30.3,23.4,28.8,0.0,15.6,32.0,338,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-06-06,3,28.4,31.0,25.7,33.0,0.0,14.2,33.5,237,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-06-07,61,29.3,31.1,27.9,33.7,3.9,15.3,31.3,144,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-06-08,63,28.5,30.3,26.4,33.5,9.2,16.9,33.8,115,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-06-09,53,28.2,29.7,26.5,33.8,3.8,17.7,37.8,150,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-06-10,63,28.3,30.3,26.0,33.8,15.7,16.1,29.9,141,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-06-11,63,28.2,30.6,26.4,33.8,8.1,15.6,37.1,77,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-06-12,61,28.6,30.2,27.4,31.6,4.8,34.7,66.6,72,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-06-13,61,28.0,28.8,27.0,31.7,8.1,31.3,57.2,117,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-06-14,53,29.3,30.5,27.4,32.4,3.4,29.2,57.2,192,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-06-15,53,29.7,31.0,28.9,32.7,3.3,33.8,64.8,198,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-06-16,51,30.0,31.4,29.1,33.9,1.0,28.7,55.8,197,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-06-17,51,30.3,31.6,29.3,34.7,1.0,26.3,52.9,194,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-06-18,51,30.3,31.5,29.4,34.6,0.8,27.7,54.7,200,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-06-19,51,30.7,32.1,29.6,34.9,0.1,29.5,56.9,202,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-06-20,3,31.2,32.5,30.2,35.5,0.0,29.8,58.3,201,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-06-21,3,31.3,32.8,30.4,36.5,0.0,28.8,54.0,198,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-06-22,61,29.5,30.6,27.5,36.3,3.3,13.7,35.3,183,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-06-23,65,29.5,31.2,27.2,35.5,17.3,16.2,45.0,182,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-06-24,63,28.5,29.8,26.8,33.8,13.5,20.6,40.7,181,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-06-25,61,29.0,30.5,26.9,34.1,5.0,19.9,41.0,178,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-06-26,55,29.6,30.9,28.1,34.2,4.0,26.9,53.3,195,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-06-27,51,30.8,32.0,30.0,34.6,1.0,34.0,65.5,202,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-06-28,51,30.8,31.9,29.7,34.0,0.6,34.6,65.9,200,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-06-29,53,30.5,31.5,29.5,33.6,1.6,35.1,63.0,198,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-06-30,51,30.5,31.5,29.7,33.7,1.1,33.2,61.2,197,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-07-01,3,30.8,31.9,30.1,34.1,0.0,34.8,67.7,200,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-07-02,51,31.1,32.3,30.4,34.6,0.3,33.5,64.1,203,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-07-03,51,31.2,32.5,30.0,35.6,0.2,29.6,58.7,205,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-07-04,51,31.1,33.0,29.6,37.5,0.6,15.8,35.3,153,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-07-05,3,30.8,33.2,28.9,36.2,0.0,21.6,40.7,123,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-07-06,51,30.2,32.4,28.1,35.0,0.7,19.5,39.2,106,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-07-07,53,29.6,32.4,27.5,32.8,5.5,34.4,61.6,82,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-07-08,61,29.6,32.3,26.8,32.9,6.5,33.1,66.6,121,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-07-09,51,29.9,31.9,28.0,34.3,0.6,27.3,50.0,133,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-07-10,51,30.2,32.3,28.4,35.5,0.5,15.3,34.6,145,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-07-11,53,30.1,32.0,28.1,35.6,2.1,16.9,33.1,171,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-07-12,51,30.1,32.0,28.9,35.4,0.6,17.2,38.9,204,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-07-13,51,30.3,32.3,28.0,35.1,0.8,19.7,42.1,205,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-07-14,53,30.3,32.3,27.8,35.6,1.6,18.4,37.8,201,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-07-15,53,30.3,32.2,29.0,35.9,2.0,16.6,31.7,213,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-07-16,51,30.4,31.9,28.6,36.3,0.1,12.8,32.4,220,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-07-17,51,30.7,32.3,29.5,36.1,0.4,13.5,32.8,226,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-07-18,53,30.4,32.5,27.6,35.8,1.6,17.4,32.0,154,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-07-19,51,30.2,31.8,28.2,36.2,1.0,13.4,34.9,269,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-07-20,63,30.2,34.0,27.4,36.0,8.2,16.0,40.3,312,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-07-21,55,28.2,29.9,27.5,33.3,7.7,17.8,33.8,309,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-07-22,65,27.1,28.3,26.5,32.7,63.3,14.8,28.8,263,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-07-23,61,28.0,29.5,26.5,32.9,18.8,19.1,38.9,136,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-07-24,61,29.7,32.0,27.5,36.4,2.4,13.4,30.2,173,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-07-25,53,29.3,31.4,27.5,36.2,3.1,9.9,33.5,297,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-07-26,51,29.8,32.0,27.3,36.3,0.3,18.7,38.2,273,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-07-27,51,30.7,31.8,29.0,36.6,0.8,18.8,34.6,238,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-07-28,61,30.2,31.5,28.7,36.9,4.4,16.1,31.7,228,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-07-29,63,28.7,30.0,27.1,35.5,21.1,10.9,28.4,200,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-07-30,63,28.6,30.5,26.3,34.8,20.9,14.3,25.6,196,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-07-31,63,29.8,30.9,28.2,35.9,10.7,17.2,33.1,205,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-08-01,63,28.3,30.2,27.1,34.1,18.2,22.7,42.1,238,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-08-02,63,27.7,29.5,25.9,33.4,35.3,14.0,29.5,274,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-08-03,51,29.7,31.8,27.8,35.7,0.2,18.1,32.4,303,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-08-04,61,30.5,32.7,28.0,36.4,3.0,24.2,43.6,267,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-08-05,63,30.3,31.0,27.9,36.9,8.1,22.8,41.0,241,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-08-06,51,30.7,31.1,29.9,38.1,1.4,21.4,38.5,224,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-08-07,65,29.9,32.0,26.6,37.2,13.8,15.6,33.5,156,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-08-08,53,30.4,31.4,29.8,37.1,1.9,19.6,38.9,182,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-08-09,61,29.4,30.6,27.2,35.6,5.1,19.7,37.4,185,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-08-10,63,28.9,30.0,27.0,34.7,21.6,17.3,38.5,170,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-08-11,63,29.4,31.4,27.1,35.9,6.7,14.5,32.4,162,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-08-12,63,29.0,29.8,27.3,34.6,7.1,18.8,38.9,190,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-08-13,61,29.0,30.2,27.4,33.3,8.6,23.6,47.2,198,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-08-14,61,28.3,29.5,27.2,32.9,18.1,22.8,43.2,184,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-08-15,61,28.1,29.6,26.7,33.4,14.1,19.7,43.2,151,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-08-16,63,28.8,30.8,26.5,34.0,10.7,19.5,41.4,188,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-08-17,61,29.5,30.4,28.2,35.0,5.1,20.6,41.4,193,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-08-18,51,29.6,30.4,29.1,35.4,0.3,16.4,33.8,196,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-08-19,63,29.1,29.9,27.9,35.4,4.1,12.3,31.7,158,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-08-20,51,29.2,30.4,27.5,35.4,0.9,12.4,28.4,207,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-08-21,51,29.6,30.8,28.2,34.8,1.0,18.6,38.9,212,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-08-22,51,29.9,31.2,28.0,35.1,1.3,20.1,41.8,194,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-08-23,51,30.3,31.6,29.0,35.3,0.5,19.9,40.7,173,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-08-24,53,29.6,31.0,27.3,35.7,1.5,18.1,33.5,163,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-08-25,63,29.3,30.9,27.4,35.2,6.2,21.4,38.9,145,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-08-26,61,29.2,30.9,27.2,33.8,2.6,21.7,41.8,131,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-08-27,53,28.9,30.6,27.2,33.7,2.4,19.5,35.6,111,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-08-28,63,27.5,29.2,25.9,31.8,8.5,18.9,40.0,110,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-08-29,55,27.9,30.2,26.0,32.7,3.9,17.3,34.6,100,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-08-30,61,27.9,30.1,26.0,33.2,9.4,16.8,31.0,111,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-08-31,53,28.4,30.5,26.2,34.0,3.3,15.7,30.6,103,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-09-01,63,27.8,28.9,26.9,33.5,9.3,15.3,29.2,98,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-09-02,61,27.4,29.5,25.7,32.3,19.1,18.6,34.2,99,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-09-03,61,27.8,28.9,26.3,33.0,7.5,19.6,35.6,158,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-09-04,61,28.1,29.4,26.0,33.9,6.4,15.2,28.1,146,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-09-05,63,28.0,28.9,25.9,33.6,5.2,14.6,32.0,146,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-09-06,53,28.9,30.2,27.2,35.4,1.6,9.9,22.7,90,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-09-07,63,28.1,30.4,25.6,34.1,19.1,15.8,38.2,51,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-09-08,61,27.9,29.5,26.0,33.1,8.0,20.1,38.2,76,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-09-09,51,29.1,31.8,27.0,35.4,0.6,11.9,27.4,91,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-09-10,55,29.3,32.0,27.6,35.4,2.3,16.8,34.9,1,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-09-11,51,30.3,32.9,27.6,37.0,0.4,11.3,32.0,47,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-09-12,51,30.1,32.5,27.6,37.2,0.6,10.3,24.5,282,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-09-13,55,29.8,31.5,27.1,36.4,3.5,15.5,37.8,88,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-09-14,63,28.2,29.5,26.9,33.6,13.7,19.4,37.4,95,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-09-15,63,27.9,29.0,26.8,33.9,12.8,18.8,33.8,124,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-09-16,55,27.7,28.8,26.4,33.8,3.4,7.9,22.3,264,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-09-17,63,28.1,28.7,27.1,33.8,7.9,13.7,34.2,214,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-09-18,61,28.8,30.2,27.4,35.1,2.1,10.8,25.6,153,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-09-19,51,29.5,31.1,28.1,35.3,0.4,14.6,30.6,137,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-09-20,53,28.5,30.6,27.1,35.1,2.2,12.0,24.1,108,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-09-21,53,28.5,30.0,26.6,34.8,3.0,10.8,21.6,86,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-09-22,61,28.1,30.0,26.0,33.7,8.5,15.5,34.6,105,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-09-23,61,28.0,29.9,26.1,33.3,6.9,17.2,36.0,91,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-09-24,61,27.2,28.5,26.4,31.1,6.3,23.0,49.7,87,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-09-25,51,28.0,30.1,26.1,32.3,1.2,21.2,42.8,91,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-09-26,61,27.4,28.7,26.1,32.1,4.7,16.9,39.2,93,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-09-27,51,28.2,30.1,26.1,34.6,0.9,15.0,27.4,119,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-09-28,51,28.9,30.4,27.5,34.9,0.5,8.9,21.6,244,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-09-29,51,29.0,30.5,27.5,34.9,0.5,9.6,23.8,234,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-09-30,1,29.0,30.7,27.5,35.0,0.0,9.7,24.8,233,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-10-01,51,28.8,30.4,27.4,34.4,0.3,12.2,27.7,232,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-10-02,51,28.6,30.5,26.8,33.9,0.5,11.6,27.4,162,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-10-03,3,28.9,30.3,27.7,33.1,0.0,17.0,31.3,139,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-10-04,53,28.7,30.7,26.8,32.9,1.6,18.4,43.6,101,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-10-05,53,28.3,31.4,26.3,33.0,1.3,19.4,45.0,76,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-10-06,51,28.9,31.4,26.5,33.7,0.5,11.5,24.5,56,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-10-07,3,29.6,33.2,26.5,31.8,0.0,24.4,47.9,29,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-10-08,63,27.5,30.4,24.1,26.9,4.0,33.3,65.9,20,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-10-09,65,23.5,25.0,22.6,22.8,91.2,45.7,89.3,5,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-10-10,63,26.9,28.9,25.5,29.4,17.5,41.0,83.9,103,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-10-11,65,25.9,28.5,23.5,27.3,23.4,29.7,54.7,31,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-10-12,3,22.0,24.7,18.8,19.1,0.0,36.8,70.2,356,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-10-13,61,21.3,23.1,19.5,17.3,9.0,49.8,89.3,1,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-10-14,63,23.5,25.6,21.6,24.6,46.0,41.0,85.3,45,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-10-15,63,24.8,29.1,22.2,26.2,15.6,24.7,43.9,27,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-10-16,53,21.3,23.6,19.0,19.1,1.2,36.4,66.2,9,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-10-17,51,20.4,23.5,18.0,17.6,0.3,34.0,61.6,9,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-10-18,51,21.2,23.5,19.2,20.4,0.1,27.4,49.0,18,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-10-19,3,24.5,27.9,21.9,27.0,0.0,17.9,33.1,71,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-10-20,51,26.1,28.0,24.8,30.5,1.3,18.3,36.0,149,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-10-21,63,21.4,26.0,18.9,21.0,8.0,33.5,61.2,7,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-10-22,51,17.9,19.1,16.7,14.7,0.4,29.8,53.3,8,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-10-23,3,19.1,26.0,16.5,17.1,0.0,24.5,44.3,11,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-10-24,2,20.1,23.3,17.1,19.0,0.0,22.7,41.8,8,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
2021-10-25,3,21.4,24.9,18.5,21.6,0.0,16.7,32.0,22,北海市,广西壮族自治区,华南,21.473343,109.119254,450500
