time,weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,city,province,region,lat,lon,city_code
2021-04-17,0,5.6,14.5,-3.8,0.9,0.0,16.8,36.0,288,朔州市,山西省,华北,39.331261,112.433387,140600
2021-04-18,2,9.8,21.2,-1.7,6.0,0.0,13.4,30.2,285,朔州市,山西省,华北,39.331261,112.433387,140600
2021-04-19,3,14.4,23.5,4.4,11.6,0.0,13.1,22.7,272,朔州市,山西省,华北,39.331261,112.433387,140600
2021-04-20,3,17.0,24.2,10.8,14.1,0.0,21.6,41.0,187,朔州市,山西省,华北,39.331261,112.433387,140600
2021-04-21,3,12.7,19.0,7.4,10.1,0.0,18.7,41.0,187,朔州市,山西省,华北,39.331261,112.433387,140600
2021-04-22,3,13.6,20.3,7.4,11.9,0.0,7.5,21.2,9,朔州市,山西省,华北,39.331261,112.433387,140600
2021-04-23,3,16.1,24.1,9.2,13.8,0.0,17.0,37.1,128,朔州市,山西省,华北,39.331261,112.433387,140600
2021-04-24,3,13.6,19.3,6.3,11.0,0.0,19.9,37.8,161,朔州市,山西省,华北,39.331261,112.433387,140600
2021-04-25,3,11.5,15.1,7.0,8.6,0.0,17.9,37.4,181,朔州市,山西省,华北,39.331261,112.433387,140600
2021-04-26,3,13.2,20.0,8.4,9.4,0.0,22.0,42.5,262,朔州市,山西省,华北,39.331261,112.433387,140600
2021-04-27,2,10.1,16.2,3.5,4.6,0.0,32.0,63.4,288,朔州市,山西省,华北,39.331261,112.433387,140600
2021-04-28,53,8.7,16.0,-0.3,3.1,0.7,28.4,58.3,279,朔州市,山西省,华北,39.331261,112.433387,140600
2021-04-29,51,10.2,15.4,4.4,4.8,0.2,33.9,63.4,316,朔州市,山西省,华北,39.331261,112.433387,140600
2021-04-30,51,11.1,15.2,5.6,5.7,0.3,37.3,72.0,316,朔州市,山西省,华北,39.331261,112.433387,140600
2021-05-01,3,11.8,19.5,3.4,7.4,0.0,18.1,38.5,354,朔州市,山西省,华北,39.331261,112.433387,140600
