time,weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,city,province,region,lat,lon,city_code
2021-04-17,51,21.7,27.1,18.4,23.3,1.0,11.2,30.2,60,三明市,福建省,华东,26.265444,117.635001,350400
2021-04-18,3,19.9,23.7,16.4,20.1,0.0,11.9,28.8,64,三明市,福建省,华东,26.265444,117.635001,350400
2021-04-19,51,18.9,23.3,15.8,19.1,0.7,8.4,21.2,103,三明市,福建省,华东,26.265444,117.635001,350400
2021-04-20,51,21.6,28.8,14.9,22.4,0.3,6.5,18.0,87,三明市,福建省,华东,26.265444,117.635001,350400
2021-04-21,51,23.2,30.0,16.4,24.8,0.1,9.2,23.0,76,三明市,福建省,华东,26.265444,117.635001,350400
2021-04-22,53,23.9,31.0,17.7,26.4,1.3,13.9,35.3,21,三明市,福建省,华东,26.265444,117.635001,350400
2021-04-23,3,25.1,30.8,19.9,27.5,0.0,8.9,24.1,56,三明市,福建省,华东,26.265444,117.635001,350400
2021-04-24,51,24.9,31.6,19.1,27.3,1.6,9.7,29.2,91,三明市,福建省,华东,26.265444,117.635001,350400
2021-04-25,65,20.4,22.0,18.6,22.8,28.9,15.7,36.0,68,三明市,福建省,华东,26.265444,117.635001,350400
2021-04-26,3,20.2,24.3,17.6,21.6,0.0,7.5,19.4,75,三明市,福建省,华东,26.265444,117.635001,350400
2021-04-27,61,21.2,24.4,18.6,23.7,9.5,9.3,26.3,193,三明市,福建省,华东,26.265444,117.635001,350400
2021-04-28,61,20.8,23.2,19.0,23.7,9.0,6.9,19.4,8,三明市,福建省,华东,26.265444,117.635001,350400
2021-04-29,53,21.5,26.8,16.5,23.1,1.5,7.6,22.3,236,三明市,福建省,华东,26.265444,117.635001,350400
2021-04-30,3,23.4,30.9,16.4,23.8,0.0,9.7,26.3,224,三明市,福建省,华东,26.265444,117.635001,350400
2021-05-01,3,25.1,32.7,19.3,26.7,0.0,5.2,17.3,203,三明市,福建省,华东,26.265444,117.635001,350400
2021-05-02,3,25.8,34.4,17.9,27.7,0.0,11.9,29.5,89,三明市,福建省,华东,26.265444,117.635001,350400
2021-05-03,53,22.3,29.3,17.8,24.4,1.9,11.9,32.8,119,三明市,福建省,华东,26.265444,117.635001,350400
2021-05-04,63,22.9,27.7,19.2,26.9,22.1,13.9,49.3,263,三明市,福建省,华东,26.265444,117.635001,350400
2021-05-05,55,22.3,27.3,19.1,25.0,4.0,13.5,32.8,60,三明市,福建省,华东,26.265444,117.635001,350400
2021-05-06,53,21.0,27.3,16.0,23.0,1.5,9.3,27.0,94,三明市,福建省,华东,26.265444,117.635001,350400
2021-05-07,53,23.9,29.7,19.6,28.0,2.2,10.5,36.7,258,三明市,福建省,华东,26.265444,117.635001,350400
2021-05-08,63,22.9,24.8,21.3,27.2,25.5,9.0,37.4,241,三明市,福建省,华东,26.265444,117.635001,350400
2021-05-09,61,23.9,27.9,20.8,28.3,3.8,6.9,33.1,243,三明市,福建省,华东,26.265444,117.635001,350400
2021-05-10,61,25.9,31.7,21.0,30.5,2.3,12.5,45.4,209,三明市,福建省,华东,26.265444,117.635001,350400
2021-05-11,3,26.9,32.6,22.0,30.9,0.0,14.6,47.2,248,三明市,福建省,华东,26.265444,117.635001,350400
2021-05-12,63,25.8,32.6,22.4,30.7,10.6,9.2,38.2,245,三明市,福建省,华东,26.265444,117.635001,350400
2021-05-13,51,26.2,31.5,22.2,31.6,0.2,9.3,34.6,203,三明市,福建省,华东,26.265444,117.635001,350400
2021-05-14,61,27.5,32.7,23.3,33.4,3.2,10.3,38.9,207,三明市,福建省,华东,26.265444,117.635001,350400
2021-05-15,3,29.2,35.5,23.7,33.8,0.0,16.3,42.1,218,三明市,福建省,华东,26.265444,117.635001,350400
2021-05-16,3,28.3,34.1,23.6,33.0,0.0,15.6,45.4,230,三明市,福建省,华东,26.265444,117.635001,350400
2021-05-17,63,25.3,28.0,23.8,31.0,19.8,6.7,33.5,240,三明市,福建省,华东,26.265444,117.635001,350400
2021-05-18,65,24.0,26.7,22.3,29.1,59.1,8.5,38.2,266,三明市,福建省,华东,26.265444,117.635001,350400
2021-05-19,65,25.7,30.3,22.2,31.4,23.6,10.2,41.8,219,三明市,福建省,华东,26.265444,117.635001,350400
2021-05-20,61,25.1,27.4,23.4,30.2,10.9,12.1,47.5,257,三明市,福建省,华东,26.265444,117.635001,350400
2021-05-21,65,25.0,28.8,22.4,30.6,21.2,7.6,37.8,358,三明市,福建省,华东,26.265444,117.635001,350400
2021-05-22,51,27.1,32.4,23.0,32.9,1.3,11.8,36.0,202,三明市,福建省,华东,26.265444,117.635001,350400
2021-05-23,51,28.7,34.3,24.3,34.3,0.6,12.4,39.6,246,三明市,福建省,华东,26.265444,117.635001,350400
2021-05-24,61,24.9,27.6,21.9,29.7,8.3,11.4,26.3,7,三明市,福建省,华东,26.265444,117.635001,350400
2021-05-25,51,24.5,29.3,21.2,28.4,1.4,7.0,27.0,34,三明市,福建省,华东,26.265444,117.635001,350400
2021-05-26,53,27.6,33.0,22.4,32.2,1.3,15.8,46.1,233,三明市,福建省,华东,26.265444,117.635001,350400
2021-05-27,63,25.7,29.4,22.4,30.4,10.9,13.2,42.8,293,三明市,福建省,华东,26.265444,117.635001,350400
2021-05-28,65,24.0,28.1,20.5,28.9,32.4,9.4,36.4,11,三明市,福建省,华东,26.265444,117.635001,350400
2021-05-29,61,23.0,28.5,19.9,26.8,9.8,8.5,40.7,32,三明市,福建省,华东,26.265444,117.635001,350400
2021-05-30,63,23.1,26.8,21.1,27.7,20.6,5.6,28.8,39,三明市,福建省,华东,26.265444,117.635001,350400
2021-05-31,65,22.9,24.1,21.9,27.4,67.7,8.0,21.2,70,三明市,福建省,华东,26.265444,117.635001,350400
2021-06-01,65,24.9,30.6,21.8,30.2,33.1,8.9,29.5,65,三明市,福建省,华东,26.265444,117.635001,350400
2021-06-02,61,26.4,32.1,22.9,31.9,3.0,13.3,38.2,237,三明市,福建省,华东,26.265444,117.635001,350400
2021-06-03,51,27.7,33.3,23.2,33.6,0.8,12.0,45.7,232,三明市,福建省,华东,26.265444,117.635001,350400
2021-06-04,63,23.7,26.0,21.4,28.2,14.6,9.1,32.8,273,三明市,福建省,华东,26.265444,117.635001,350400
2021-06-05,55,23.0,26.3,20.9,26.9,4.1,5.4,18.0,18,三明市,福建省,华东,26.265444,117.635001,350400
