time,weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,city,province,region,lat,lon,city_code
2021-04-17,0,7.8,16.5,-1.6,3.5,0.0,13.3,25.9,177,忻州市,山西省,华北,38.41769,112.733538,140900
2021-04-18,3,11.9,22.5,0.9,8.0,0.0,19.9,36.4,192,忻州市,山西省,华北,38.41769,112.733538,140900
2021-04-19,3,15.7,24.5,7.0,13.0,0.0,12.6,22.7,298,忻州市,山西省,华北,38.41769,112.733538,140900
2021-04-20,3,17.4,25.4,11.3,14.8,0.0,20.2,42.1,59,忻州市,山西省,华北,38.41769,112.733538,140900
2021-04-21,53,12.4,15.6,9.2,10.6,0.7,11.5,26.3,80,忻州市,山西省,华北,38.41769,112.733538,140900
2021-04-22,53,13.9,21.5,6.3,12.5,0.8,12.7,28.1,2,忻州市,山西省,华北,38.41769,112.733538,140900
2021-04-23,3,15.0,23.2,8.2,13.0,0.0,16.2,32.8,46,忻州市,山西省,华北,38.41769,112.733538,140900
2021-04-24,3,12.8,17.5,9.2,10.3,0.0,15.9,33.8,67,忻州市,山西省,华北,38.41769,112.733538,140900
2021-04-25,51,11.9,14.9,9.4,10.1,0.1,9.0,14.8,58,忻州市,山西省,华北,38.41769,112.733538,140900
2021-04-26,51,14.8,21.5,8.4,11.5,0.1,19.7,35.6,262,忻州市,山西省,华北,38.41769,112.733538,140900
2021-04-27,0,12.3,19.4,5.8,6.8,0.0,35.2,67.3,275,忻州市,山西省,华北,38.41769,112.733538,140900
2021-04-28,51,11.8,17.9,4.2,6.1,0.1,27.6,56.5,268,忻州市,山西省,华北,38.41769,112.733538,140900
2021-04-29,3,13.0,18.6,7.0,8.0,0.0,27.2,53.6,299,忻州市,山西省,华北,38.41769,112.733538,140900
2021-04-30,51,12.7,19.3,6.5,8.0,0.6,32.9,64.8,329,忻州市,山西省,华北,38.41769,112.733538,140900
2021-05-01,3,14.2,23.7,5.3,10.3,0.0,24.0,45.0,36,忻州市,山西省,华北,38.41769,112.733538,140900
2021-05-02,3,14.4,23.0,5.4,10.9,0.0,19.3,38.2,210,忻州市,山西省,华北,38.41769,112.733538,140900
2021-05-03,3,16.7,25.1,9.8,13.6,0.0,26.1,51.1,296,忻州市,山西省,华北,38.41769,112.733538,140900
2021-05-04,2,13.5,19.3,6.3,8.6,0.0,32.2,60.5,293,忻州市,山西省,华北,38.41769,112.733538,140900
2021-05-05,3,16.9,24.4,9.5,11.5,0.0,21.4,43.6,236,忻州市,山西省,华北,38.41769,112.733538,140900
2021-05-06,2,16.7,22.0,9.9,10.5,0.0,37.0,69.8,265,忻州市,山西省,华北,38.41769,112.733538,140900
2021-05-07,0,15.7,24.0,7.1,11.0,0.0,22.1,38.5,261,忻州市,山西省,华北,38.41769,112.733538,140900
2021-05-08,3,21.0,27.1,15.1,16.6,0.0,24.8,44.6,279,忻州市,山西省,华北,38.41769,112.733538,140900
2021-05-09,3,18.6,28.5,10.6,15.9,0.0,20.1,42.1,320,忻州市,山西省,华北,38.41769,112.733538,140900
2021-05-10,3,17.6,23.8,10.9,14.6,0.0,12.4,23.0,3,忻州市,山西省,华北,38.41769,112.733538,140900
2021-05-11,3,18.6,26.8,11.1,16.1,0.0,15.9,31.0,207,忻州市,山西省,华北,38.41769,112.733538,140900
2021-05-12,2,19.5,30.0,10.9,18.0,0.0,18.7,35.3,330,忻州市,山西省,华北,38.41769,112.733538,140900
2021-05-13,3,19.8,28.6,12.6,19.0,0.0,19.7,38.9,74,忻州市,山西省,华北,38.41769,112.733538,140900
2021-05-14,3,21.5,27.9,15.2,21.1,0.0,15.6,32.8,149,忻州市,山西省,华北,38.41769,112.733538,140900
2021-05-15,61,13.5,18.6,8.4,11.9,24.8,25.9,45.4,6,忻州市,山西省,华北,38.41769,112.733538,140900
2021-05-16,61,12.7,19.8,7.3,9.4,7.2,15.8,33.1,6,忻州市,山西省,华北,38.41769,112.733538,140900
2021-05-17,3,15.1,24.3,5.6,12.9,0.0,9.8,18.0,216,忻州市,山西省,华北,38.41769,112.733538,140900
2021-05-18,3,18.1,26.6,8.8,16.1,0.0,9.9,18.7,220,忻州市,山西省,华北,38.41769,112.733538,140900
2021-05-19,51,18.8,26.5,12.3,17.0,0.2,17.2,35.6,240,忻州市,山西省,华北,38.41769,112.733538,140900
2021-05-20,61,17.3,22.0,13.6,16.7,1.9,12.1,29.9,317,忻州市,山西省,华北,38.41769,112.733538,140900
2021-05-21,51,19.5,29.3,9.9,19.1,0.1,12.2,30.6,210,忻州市,山西省,华北,38.41769,112.733538,140900
2021-05-22,55,20.5,29.5,12.6,18.9,3.3,19.1,37.8,219,忻州市,山西省,华北,38.41769,112.733538,140900
2021-05-23,53,16.9,22.7,11.0,13.2,1.6,26.1,52.6,277,忻州市,山西省,华北,38.41769,112.733538,140900
2021-05-24,3,16.2,23.5,8.4,10.3,0.0,40.2,74.9,272,忻州市,山西省,华北,38.41769,112.733538,140900
2021-05-25,3,19.9,27.8,11.4,14.6,0.0,28.1,52.9,228,忻州市,山西省,华北,38.41769,112.733538,140900
2021-05-26,2,20.5,24.8,15.6,16.6,0.0,25.5,51.8,280,忻州市,山西省,华北,38.41769,112.733538,140900
2021-05-27,0,20.7,30.4,12.4,15.8,0.0,36.2,71.6,265,忻州市,山西省,华北,38.41769,112.733538,140900
2021-05-28,1,19.9,27.2,11.3,16.3,0.0,17.7,33.1,254,忻州市,山西省,华北,38.41769,112.733538,140900
2021-05-29,3,25.3,32.7,17.9,22.0,0.0,22.7,40.7,275,忻州市,山西省,华北,38.41769,112.733538,140900
2021-05-30,2,21.1,30.5,12.9,19.7,0.0,16.9,29.9,22,忻州市,山西省,华北,38.41769,112.733538,140900
2021-05-31,51,20.5,28.1,14.4,18.8,0.6,26.6,46.4,207,忻州市,山西省,华北,38.41769,112.733538,140900
2021-06-01,3,21.2,30.0,13.4,20.4,0.0,14.1,35.3,256,忻州市,山西省,华北,38.41769,112.733538,140900
2021-06-02,3,20.5,27.0,14.9,18.5,0.0,17.6,43.6,319,忻州市,山西省,华北,38.41769,112.733538,140900
2021-06-03,3,18.0,24.5,12.6,14.0,0.0,22.4,40.3,345,忻州市,山西省,华北,38.41769,112.733538,140900
2021-06-04,1,22.4,29.5,15.4,17.7,0.0,24.7,55.1,275,忻州市,山西省,华北,38.41769,112.733538,140900
2021-06-05,1,21.5,29.0,13.1,18.9,0.0,10.9,27.7,265,忻州市,山西省,华北,38.41769,112.733538,140900
2021-06-06,3,24.6,33.5,15.2,21.5,0.0,31.9,58.3,196,忻州市,山西省,华北,38.41769,112.733538,140900
2021-06-07,3,22.6,26.6,16.8,21.6,0.0,8.1,22.0,308,忻州市,山西省,华北,38.41769,112.733538,140900
2021-06-08,53,20.8,29.4,13.9,21.2,0.9,11.1,29.9,320,忻州市,山西省,华北,38.41769,112.733538,140900
2021-06-09,63,17.9,20.2,16.0,18.8,23.8,13.5,26.3,352,忻州市,山西省,华北,38.41769,112.733538,140900
2021-06-10,61,19.3,25.5,14.8,19.6,6.1,6.2,19.8,215,忻州市,山西省,华北,38.41769,112.733538,140900
2021-06-11,3,19.3,25.6,11.9,19.1,0.0,9.4,16.9,216,忻州市,山西省,华北,38.41769,112.733538,140900
2021-06-12,3,22.0,27.5,15.9,22.9,0.0,13.9,26.6,175,忻州市,山西省,华北,38.41769,112.733538,140900
