time,weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,city,province,region,lat,lon,city_code
2021-04-17,51,4.2,10.3,0.3,0.1,0.2,19.8,37.4,352,大庆市,黑龙江省,东北,46.590734,125.11272,230600
2021-04-18,0,6.9,14.6,-1.6,2.5,0.0,20.7,41.4,197,大庆市,黑龙江省,东北,46.590734,125.11272,230600
2021-04-19,0,8.3,15.4,1.0,3.1,0.0,32.7,59.8,331,大庆市,黑龙江省,东北,46.590734,125.11272,230600
2021-04-20,1,6.4,13.8,-3.3,2.2,0.0,13.0,25.9,252,大庆市,黑龙江省,东北,46.590734,125.11272,230600
2021-04-21,3,13.7,22.2,3.9,9.7,0.0,23.7,41.8,175,大庆市,黑龙江省,东北,46.590734,125.11272,230600
2021-04-22,51,15.5,20.1,12.1,10.1,0.2,25.8,48.2,201,大庆市,黑龙江省,东北,46.590734,125.11272,230600
2021-04-23,3,13.3,18.1,7.9,9.9,0.0,24.9,42.1,219,大庆市,黑龙江省,东北,46.590734,125.11272,230600
2021-04-24,3,8.4,13.4,4.6,2.7,0.0,22.8,44.3,353,大庆市,黑龙江省,东北,46.590734,125.11272,230600
2021-04-25,3,9.4,15.8,2.2,5.0,0.0,15.8,31.7,347,大庆市,黑龙江省,东北,46.590734,125.11272,230600
2021-04-26,3,12.1,19.4,3.0,7.0,0.0,25.8,43.9,178,大庆市,黑龙江省,东北,46.590734,125.11272,230600
2021-04-27,51,12.8,17.4,8.6,7.2,0.4,32.9,60.8,221,大庆市,黑龙江省,东北,46.590734,125.11272,230600
2021-04-28,3,8.4,13.3,3.0,3.3,0.0,28.7,54.4,256,大庆市,黑龙江省,东北,46.590734,125.11272,230600
2021-04-29,53,6.7,14.4,-1.4,2.4,1.4,21.7,43.9,163,大庆市,黑龙江省,东北,46.590734,125.11272,230600
2021-04-30,51,4.4,8.6,1.4,1.4,0.8,9.7,22.3,336,大庆市,黑龙江省,东北,46.590734,125.11272,230600
2021-05-01,53,6.4,12.4,0.4,3.7,1.8,11.7,23.0,350,大庆市,黑龙江省,东北,46.590734,125.11272,230600
