time,weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,city,province,region,lat,lon,city_code
2021-04-17,3,16.6,23.0,8.6,12.8,0.0,19.5,37.8,88,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-04-18,3,18.1,25.3,10.8,14.9,0.0,18.3,36.7,155,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-04-19,3,19.0,27.1,10.2,16.9,0.0,20.3,38.9,160,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-04-20,61,15.5,17.7,12.9,14.4,9.2,15.8,32.4,71,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-04-21,53,13.3,16.5,11.6,11.5,2.3,17.3,32.4,57,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-04-22,3,15.2,22.1,8.5,14.5,0.0,13.3,26.6,61,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-04-23,61,15.4,20.2,10.2,14.2,6.1,17.3,33.8,67,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-04-24,63,12.5,13.9,10.9,11.5,23.3,16.4,29.5,63,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-04-25,51,14.5,19.0,12.2,13.4,0.4,16.9,34.6,62,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-04-26,3,16.6,22.9,10.6,15.5,0.0,16.5,30.6,261,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-04-27,3,19.2,25.9,12.9,16.6,0.0,29.8,52.9,283,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-04-28,3,18.2,23.5,13.5,14.5,0.0,26.0,49.3,275,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-04-29,3,20.4,28.3,11.8,17.5,0.0,31.7,60.1,280,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-04-30,1,20.5,30.0,11.6,16.5,0.0,35.3,67.3,319,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-05-01,2,18.6,27.3,10.0,17.0,0.0,23.4,40.0,54,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-05-02,3,17.6,21.4,14.4,13.6,0.0,24.8,43.6,71,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-05-03,61,15.9,22.0,11.1,14.7,8.6,14.5,33.5,291,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-05-04,3,19.8,24.6,15.4,15.6,0.0,29.0,54.4,296,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-05-05,3,20.1,27.8,11.6,17.1,0.0,17.8,31.0,230,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-05-06,3,23.8,32.5,15.8,20.6,0.0,25.9,49.0,260,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-05-07,3,21.9,28.2,14.6,17.7,0.0,22.3,40.3,288,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-05-08,0,24.7,35.0,14.9,22.7,0.0,17.7,36.4,266,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-05-09,2,24.4,31.1,18.2,23.1,0.0,16.4,30.6,53,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-05-10,3,23.6,29.6,18.0,22.0,0.0,26.1,49.3,68,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-05-11,3,21.4,27.1,16.7,19.7,0.0,12.9,29.5,69,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-05-12,3,22.3,30.1,14.9,21.8,0.0,14.2,27.7,105,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-05-13,3,23.2,28.0,19.0,24.0,0.0,17.6,33.8,102,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-05-14,51,22.6,27.4,19.5,23.9,1.3,16.0,31.3,70,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-05-15,63,20.7,23.0,17.5,22.8,23.8,16.9,27.7,25,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-05-16,55,14.4,17.2,12.9,13.7,4.3,14.8,31.3,104,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-05-17,3,17.9,25.4,11.4,17.1,0.0,11.5,19.8,252,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-05-18,3,20.3,28.5,12.8,20.0,0.0,10.9,19.8,224,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-05-19,3,19.9,23.6,15.6,20.8,0.0,9.6,15.1,201,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-05-20,2,21.9,29.2,15.1,21.9,0.0,16.3,32.0,288,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-05-21,3,22.4,29.6,15.8,24.1,0.0,11.9,20.5,120,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-05-22,3,24.5,31.4,17.0,24.8,0.0,22.5,35.6,191,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-05-23,51,21.8,27.8,16.2,19.0,0.1,26.0,48.6,276,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-05-24,3,24.3,31.5,16.8,21.2,0.0,27.6,51.5,267,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-05-25,3,23.1,28.5,17.7,20.9,0.0,18.9,38.9,200,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-05-26,3,25.5,33.0,18.9,22.6,0.0,31.1,56.9,283,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-05-27,3,26.0,36.0,16.7,23.7,0.0,23.4,44.6,252,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-05-28,3,25.8,32.5,19.5,23.8,0.0,13.1,25.9,280,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-05-29,3,27.5,37.2,18.5,25.4,0.0,24.2,44.6,264,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-05-30,2,26.1,34.4,18.8,25.3,0.0,20.4,35.6,61,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-05-31,3,27.2,34.5,21.5,27.3,0.0,16.5,29.9,71,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-06-01,3,26.6,30.8,23.6,26.8,0.0,17.9,31.0,60,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-06-02,61,27.1,34.8,20.6,29.4,1.8,15.3,32.0,307,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-06-03,53,24.5,29.0,20.1,22.1,1.3,20.6,40.0,289,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-06-04,0,26.0,34.0,17.4,22.9,0.0,20.8,41.4,275,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-06-05,1,29.2,37.5,20.2,26.5,0.0,18.8,38.9,282,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-06-06,3,29.7,38.2,19.8,29.1,0.0,13.7,26.3,167,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-06-07,3,30.7,38.2,24.9,32.3,0.0,23.0,41.4,94,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-06-08,51,29.5,35.8,24.1,29.1,0.2,23.3,42.5,67,洛阳市,河南省,华中,34.663041,112.434468,410300
2021-06-09,3,27.7,31.0,25.2,28.4,0.0,15.1,29.2,61,洛阳市,河南省,华中,34.663041,112.434468,410300
