time,weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,city,province,region,lat,lon,city_code
2021-04-17,3,15.2,20.4,10.8,13.3,0.0,20.7,41.4,357,常州市,江苏省,华东,31.772752,119.946973,320400
2021-04-18,3,14.0,19.0,8.1,11.8,0.0,11.5,29.2,156,常州市,江苏省,华东,31.772752,119.946973,320400
2021-04-19,3,16.2,22.7,9.8,14.1,0.0,15.7,29.9,132,常州市,江苏省,华东,31.772752,119.946973,320400
2021-04-20,3,17.1,23.5,11.9,14.3,0.0,22.1,43.2,121,常州市,江苏省,华东,31.772752,119.946973,320400
2021-04-21,51,18.9,23.1,15.4,17.2,0.7,22.2,45.7,127,常州市,江苏省,华东,31.772752,119.946973,320400
2021-04-22,63,17.9,20.0,16.5,18.1,16.5,19.0,36.0,140,常州市,江苏省,华东,31.772752,119.946973,320400
2021-04-23,51,18.8,22.4,15.4,19.0,0.3,15.8,29.5,359,常州市,江苏省,华东,31.772752,119.946973,320400
2021-04-24,51,17.1,21.0,14.1,16.5,0.3,12.7,27.7,41,常州市,江苏省,华东,31.772752,119.946973,320400
2021-04-25,51,18.1,22.9,14.3,18.4,2.1,12.4,32.0,66,常州市,江苏省,华东,31.772752,119.946973,320400
2021-04-26,3,18.4,21.6,14.6,17.6,0.0,14.7,31.7,134,常州市,江苏省,华东,31.772752,119.946973,320400
2021-04-27,61,17.8,21.1,15.9,18.7,6.2,11.2,26.6,53,常州市,江苏省,华东,31.772752,119.946973,320400
2021-04-28,3,18.5,23.8,12.3,18.9,0.0,11.0,27.0,261,常州市,江苏省,华东,31.772752,119.946973,320400
2021-04-29,3,20.6,26.8,12.1,18.2,0.0,31.6,60.8,240,常州市,江苏省,华东,31.772752,119.946973,320400
2021-04-30,51,22.7,29.9,14.7,22.2,0.7,33.9,64.4,237,常州市,江苏省,华东,31.772752,119.946973,320400
2021-05-01,51,19.5,25.0,14.3,18.1,0.3,14.8,33.8,329,常州市,江苏省,华东,31.772752,119.946973,320400
2021-05-02,3,17.4,22.6,12.9,14.2,0.0,21.6,42.5,74,常州市,江苏省,华东,31.772752,119.946973,320400
2021-05-03,3,20.6,27.7,13.4,18.4,0.0,28.6,57.6,136,常州市,江苏省,华东,31.772752,119.946973,320400
2021-05-04,63,20.2,22.8,15.4,20.6,28.7,23.6,46.8,252,常州市,江苏省,华东,31.772752,119.946973,320400
2021-05-05,3,19.5,25.6,13.1,19.0,0.0,17.0,34.2,186,常州市,江苏省,华东,31.772752,119.946973,320400
2021-05-06,3,20.3,25.0,17.4,18.4,0.0,20.0,38.9,167,常州市,江苏省,华东,31.772752,119.946973,320400
2021-05-07,3,21.8,27.7,17.2,21.9,0.0,18.3,40.0,270,常州市,江苏省,华东,31.772752,119.946973,320400
2021-05-08,3,23.4,30.5,16.6,23.9,0.0,18.0,38.5,218,常州市,江苏省,华东,31.772752,119.946973,320400
2021-05-09,0,25.8,31.8,20.0,27.9,0.0,15.6,33.5,184,常州市,江苏省,华东,31.772752,119.946973,320400
2021-05-10,51,28.0,33.8,20.8,30.4,0.1,19.3,34.6,183,常州市,江苏省,华东,31.772752,119.946973,320400
2021-05-11,63,21.8,25.0,19.8,24.2,16.7,13.3,27.7,3,常州市,江苏省,华东,31.772752,119.946973,320400
2021-05-12,55,20.7,23.4,18.2,22.8,4.1,12.4,23.4,56,常州市,江苏省,华东,31.772752,119.946973,320400
2021-05-13,53,21.9,26.4,18.2,23.3,2.7,16.5,33.5,112,常州市,江苏省,华东,31.772752,119.946973,320400
2021-05-14,63,24.1,29.1,19.9,27.0,24.0,17.7,53.3,145,常州市,江苏省,华东,31.772752,119.946973,320400
2021-05-15,63,27.6,32.2,23.9,32.0,14.9,18.8,52.6,186,常州市,江苏省,华东,31.772752,119.946973,320400
2021-05-16,63,21.7,26.1,16.3,23.3,25.0,24.7,48.2,301,常州市,江苏省,华东,31.772752,119.946973,320400
2021-05-17,61,18.6,23.3,14.5,18.2,4.0,13.7,30.2,321,常州市,江苏省,华东,31.772752,119.946973,320400
2021-05-18,51,20.6,24.3,17.1,21.0,0.1,9.2,23.8,145,常州市,江苏省,华东,31.772752,119.946973,320400
2021-05-19,63,18.3,21.0,16.1,18.5,14.2,17.7,33.5,106,常州市,江苏省,华东,31.772752,119.946973,320400
2021-05-20,53,18.2,21.5,15.9,18.2,2.0,17.5,35.3,328,常州市,江苏省,华东,31.772752,119.946973,320400
2021-05-21,51,20.7,25.2,15.2,21.4,0.1,15.0,31.0,145,常州市,江苏省,华东,31.772752,119.946973,320400
2021-05-22,51,21.6,25.4,18.3,21.6,0.1,20.6,42.5,133,常州市,江苏省,华东,31.772752,119.946973,320400
2021-05-23,63,18.7,20.1,17.4,19.5,15.3,18.1,36.0,96,常州市,江苏省,华东,31.772752,119.946973,320400
2021-05-24,3,21.9,27.2,16.8,23.8,0.0,8.4,22.0,268,常州市,江苏省,华东,31.772752,119.946973,320400
2021-05-25,3,24.1,28.5,20.2,25.8,0.0,12.7,28.1,219,常州市,江苏省,华东,31.772752,119.946973,320400
2021-05-26,63,20.7,22.6,19.4,22.9,32.6,13.6,28.1,159,常州市,江苏省,华东,31.772752,119.946973,320400
2021-05-27,3,23.0,27.6,18.8,25.2,0.0,12.6,28.1,242,常州市,江苏省,华东,31.772752,119.946973,320400
2021-05-28,3,24.7,29.1,20.6,25.2,0.0,24.3,47.9,274,常州市,江苏省,华东,31.772752,119.946973,320400
2021-05-29,3,24.1,29.3,19.1,26.0,0.0,16.8,35.3,194,常州市,江苏省,华东,31.772752,119.946973,320400
2021-05-30,3,25.6,30.6,20.4,28.8,0.0,13.9,25.6,202,常州市,江苏省,华东,31.772752,119.946973,320400
2021-05-31,3,24.9,29.0,21.0,26.2,0.0,15.8,32.8,133,常州市,江苏省,华东,31.772752,119.946973,320400
2021-06-01,3,24.1,29.0,20.0,24.7,0.0,25.3,50.4,138,常州市,江苏省,华东,31.772752,119.946973,320400
2021-06-02,51,23.4,26.8,20.8,25.0,0.6,23.4,44.3,123,常州市,江苏省,华东,31.772752,119.946973,320400
2021-06-03,63,22.7,27.4,18.8,25.5,11.4,17.7,34.6,360,常州市,江苏省,华东,31.772752,119.946973,320400
2021-06-04,53,22.4,26.9,18.1,23.6,1.0,13.8,31.0,251,常州市,江苏省,华东,31.772752,119.946973,320400
2021-06-05,3,24.5,30.4,18.4,25.5,0.0,18.4,32.0,215,常州市,江苏省,华东,31.772752,119.946973,320400
2021-06-06,0,25.8,31.8,18.9,27.3,0.0,15.6,28.1,183,常州市,江苏省,华东,31.772752,119.946973,320400
2021-06-07,3,26.1,31.5,21.3,27.4,0.0,16.0,33.1,143,常州市,江苏省,华东,31.772752,119.946973,320400
