time,weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,city,province,region,lat,lon,city_code
2021-04-18,61,15.0,16.3,13.1,15.0,12.1,13.6,26.6,12,怀化市,湖南省,华中,27.550082,109.97824,431200
2021-04-19,51,15.6,20.7,11.9,15.9,0.6,8.6,16.6,10,怀化市,湖南省,华中,27.550082,109.97824,431200
2021-04-20,51,18.0,22.2,14.7,19.2,1.7,13.7,31.3,6,怀化市,湖南省,华中,27.550082,109.97824,431200
2021-04-21,61,18.5,21.5,16.7,19.9,6.6,13.2,38.2,9,怀化市,湖南省,华中,27.550082,109.97824,431200
2021-04-22,53,19.5,25.1,15.9,21.2,1.7,10.1,20.2,27,怀化市,湖南省,华中,27.550082,109.97824,431200
2021-04-23,55,21.2,26.4,17.4,23.2,3.0,12.0,24.1,58,怀化市,湖南省,华中,27.550082,109.97824,431200
2021-04-24,63,17.7,20.6,13.5,18.0,26.6,25.1,46.8,17,怀化市,湖南省,华中,27.550082,109.97824,431200
2021-04-25,53,15.1,18.3,12.8,13.7,2.5,19.3,38.2,31,怀化市,湖南省,华中,27.550082,109.97824,431200
2021-04-26,63,15.8,19.2,13.6,15.5,9.3,14.8,29.2,16,怀化市,湖南省,华中,27.550082,109.97824,431200
2021-04-27,51,16.8,21.0,13.9,16.9,1.8,12.9,27.4,22,怀化市,湖南省,华中,27.550082,109.97824,431200
2021-04-28,61,17.1,20.4,14.1,17.6,3.8,9.7,22.7,18,怀化市,湖南省,华中,27.550082,109.97824,431200
2021-04-29,3,19.7,25.5,13.4,20.7,0.0,13.3,29.2,197,怀化市,湖南省,华中,27.550082,109.97824,431200
2021-04-30,3,23.1,28.7,17.8,23.6,0.0,17.4,36.0,200,怀化市,湖南省,华中,27.550082,109.97824,431200
2021-05-01,3,24.7,30.1,19.5,27.2,0.0,15.4,31.0,204,怀化市,湖南省,华中,27.550082,109.97824,431200
2021-05-02,51,25.7,31.1,21.3,28.9,0.3,11.0,24.1,187,怀化市,湖南省,华中,27.550082,109.97824,431200
2021-05-03,65,24.3,29.1,20.6,27.0,32.9,26.8,60.5,198,怀化市,湖南省,华中,27.550082,109.97824,431200
2021-05-04,63,20.3,24.9,15.8,20.5,4.0,19.8,39.6,31,怀化市,湖南省,华中,27.550082,109.97824,431200
2021-05-05,51,20.7,25.4,16.4,22.2,0.1,9.4,23.4,33,怀化市,湖南省,华中,27.550082,109.97824,431200
2021-05-06,55,19.8,22.4,17.6,21.7,2.7,11.6,39.6,1,怀化市,湖南省,华中,27.550082,109.97824,431200
2021-05-07,55,20.3,23.4,17.2,22.7,8.1,8.8,20.2,349,怀化市,湖南省,华中,27.550082,109.97824,431200
2021-05-08,51,21.9,26.5,17.5,24.1,1.5,11.8,26.6,200,怀化市,湖南省,华中,27.550082,109.97824,431200
2021-05-09,3,24.9,29.9,19.3,28.1,0.0,11.5,26.6,208,怀化市,湖南省,华中,27.550082,109.97824,431200
2021-05-10,65,25.6,29.4,23.1,29.2,26.4,19.9,49.3,197,怀化市,湖南省,华中,27.550082,109.97824,431200
2021-05-11,65,23.6,26.5,21.4,27.2,31.2,14.0,46.4,26,怀化市,湖南省,华中,27.550082,109.97824,431200
2021-05-12,61,22.6,25.9,20.3,25.9,4.8,14.4,31.7,11,怀化市,湖南省,华中,27.550082,109.97824,431200
2021-05-13,63,23.2,27.5,21.0,27.3,47.8,11.5,47.9,333,怀化市,湖南省,华中,27.550082,109.97824,431200
