time,weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,city,province,region,lat,lon,city_code
2021-04-18,53,23.4,27.5,20.3,25.1,1.9,15.3,27.7,88,佛山市,广东省,华南,23.028762,113.122717,440600
2021-04-19,55,21.4,24.6,19.1,21.2,3.0,18.9,30.6,95,佛山市,广东省,华南,23.028762,113.122717,440600
2021-04-20,53,23.0,26.5,20.5,23.7,1.2,16.4,31.0,111,佛山市,广东省,华南,23.028762,113.122717,440600
2021-04-21,3,24.6,30.0,20.9,26.9,0.0,18.2,30.6,144,佛山市,广东省,华南,23.028762,113.122717,440600
2021-04-22,51,25.2,29.4,20.5,28.6,0.2,10.2,22.0,188,佛山市,广东省,华南,23.028762,113.122717,440600
2021-04-23,51,26.7,31.0,22.1,31.3,0.2,15.6,24.8,191,佛山市,广东省,华南,23.028762,113.122717,440600
2021-04-24,51,26.8,30.9,23.2,29.3,0.4,21.0,37.4,157,佛山市,广东省,华南,23.028762,113.122717,440600
2021-04-25,51,25.0,27.4,23.2,28.2,1.2,20.3,35.6,83,佛山市,广东省,华南,23.028762,113.122717,440600
2021-04-26,53,23.2,26.0,21.4,25.1,6.2,14.5,24.5,85,佛山市,广东省,华南,23.028762,113.122717,440600
2021-04-27,63,22.8,24.8,21.4,25.9,18.7,11.9,29.9,47,佛山市,广东省,华南,23.028762,113.122717,440600
2021-04-28,63,22.7,24.1,21.0,25.5,31.5,19.2,32.0,8,佛山市,广东省,华南,23.028762,113.122717,440600
2021-04-29,51,22.3,26.4,18.9,22.9,0.3,19.2,36.4,358,佛山市,广东省,华南,23.028762,113.122717,440600
2021-04-30,3,23.3,29.1,17.1,25.9,0.0,13.9,22.0,220,佛山市,广东省,华南,23.028762,113.122717,440600
2021-05-01,51,26.1,30.9,21.5,30.2,0.2,13.3,21.6,206,佛山市,广东省,华南,23.028762,113.122717,440600
2021-05-02,63,26.0,30.3,23.0,30.8,19.2,17.0,27.0,153,佛山市,广东省,华南,23.028762,113.122717,440600
2021-05-03,63,23.6,27.1,20.2,25.3,11.1,26.7,45.0,124,佛山市,广东省,华南,23.028762,113.122717,440600
2021-05-04,61,26.1,31.1,23.4,30.4,10.4,17.1,36.4,177,佛山市,广东省,华南,23.028762,113.122717,440600
2021-05-05,65,25.7,29.9,21.6,28.8,39.1,16.4,30.2,20,佛山市,广东省,华南,23.028762,113.122717,440600
2021-05-06,55,25.8,29.1,23.1,29.4,5.1,15.7,28.8,146,佛山市,广东省,华南,23.028762,113.122717,440600
2021-05-07,3,27.0,31.0,23.1,31.2,0.0,18.0,28.8,191,佛山市,广东省,华南,23.028762,113.122717,440600
2021-05-08,51,28.3,32.7,24.0,32.9,0.3,16.1,36.4,220,佛山市,广东省,华南,23.028762,113.122717,440600
2021-05-09,61,28.9,34.0,24.3,33.5,2.9,15.1,33.1,201,佛山市,广东省,华南,23.028762,113.122717,440600
