time,weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,city,province,region,lat,lon,city_code
2021-04-17,71,3.9,9.2,-1.6,-0.2,0.8,20.6,48.6,246,白山市,吉林省,东北,41.942505,126.427839,220600
2021-04-18,3,5.2,13.1,-1.0,2.0,0.0,12.1,32.4,252,白山市,吉林省,东北,41.942505,126.427839,220600
2021-04-19,51,10.2,20.2,1.0,6.8,0.4,19.9,47.9,246,白山市,吉林省,东北,41.942505,126.427839,220600
2021-04-20,3,9.6,18.7,-0.5,6.5,0.0,10.7,27.0,28,白山市,吉林省,东北,41.942505,126.427839,220600
2021-04-21,3,13.2,22.7,2.7,10.8,0.0,15.9,37.1,229,白山市,吉林省,东北,41.942505,126.427839,220600
2021-04-22,3,14.1,20.3,7.7,11.8,0.0,18.4,43.6,179,白山市,吉林省,东北,41.942505,126.427839,220600
2021-04-23,53,11.8,16.3,7.3,9.9,1.9,10.1,22.3,73,白山市,吉林省,东北,41.942505,126.427839,220600
2021-04-24,51,10.3,18.2,2.8,7.4,0.1,20.8,49.3,3,白山市,吉林省,东北,41.942505,126.427839,220600
2021-04-25,3,7.4,15.4,-0.6,3.8,0.0,13.3,33.5,28,白山市,吉林省,东北,41.942505,126.427839,220600
2021-04-26,3,10.3,18.3,-0.8,6.7,0.0,19.3,44.6,230,白山市,吉林省,东北,41.942505,126.427839,220600
2021-04-27,63,9.5,11.1,7.5,7.1,20.6,19.7,52.9,217,白山市,吉林省,东北,41.942505,126.427839,220600
2021-04-28,53,8.0,12.8,3.0,3.8,2.4,28.8,69.1,238,白山市,吉林省,东北,41.942505,126.427839,220600
2021-04-29,51,8.1,15.2,0.9,4.7,0.5,15.8,40.3,199,白山市,吉林省,东北,41.942505,126.427839,220600
2021-04-30,61,5.1,9.3,0.3,2.6,4.2,11.0,28.4,356,白山市,吉林省,东北,41.942505,126.427839,220600
2021-05-01,55,4.4,8.5,-0.6,1.1,3.8,17.0,37.8,18,白山市,吉林省,东北,41.942505,126.427839,220600
2021-05-02,51,7.8,14.3,1.1,5.1,0.3,17.7,40.0,295,白山市,吉林省,东北,41.942505,126.427839,220600
2021-05-03,51,10.7,16.2,3.1,7.0,0.3,23.7,64.1,208,白山市,吉林省,东北,41.942505,126.427839,220600
2021-05-04,53,6.7,8.5,2.2,3.9,3.8,15.6,34.9,205,白山市,吉林省,东北,41.942505,126.427839,220600
2021-05-05,53,8.0,13.8,2.5,4.5,2.3,26.4,64.4,232,白山市,吉林省,东北,41.942505,126.427839,220600
2021-05-06,51,13.3,19.6,6.6,9.4,0.2,27.9,63.0,207,白山市,吉林省,东北,41.942505,126.427839,220600
2021-05-07,61,8.1,11.2,4.8,4.9,8.4,23.8,61.6,223,白山市,吉林省,东北,41.942505,126.427839,220600
2021-05-08,75,6.2,9.8,3.1,2.3,11.0,24.2,64.4,230,白山市,吉林省,东北,41.942505,126.427839,220600
2021-05-09,53,7.8,13.2,2.6,4.4,1.7,21.4,49.7,275,白山市,吉林省,东北,41.942505,126.427839,220600
2021-05-10,53,7.7,15.8,-0.3,5.4,1.4,11.9,36.4,49,白山市,吉林省,东北,41.942505,126.427839,220600
