time,weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,city,province,region,lat,lon,city_code
2021-04-17,3,18.6,23.9,13.2,19.4,0.0,10.0,23.8,87,宜春市,江西省,华东,27.8043,114.391136,360900
2021-04-18,53,15.5,17.2,12.9,14.8,3.1,10.4,23.8,80,宜春市,江西省,华东,27.8043,114.391136,360900
2021-04-19,51,16.9,22.3,12.4,16.6,0.2,11.8,27.0,100,宜春市,江西省,华东,27.8043,114.391136,360900
2021-04-20,51,20.4,25.3,16.4,21.5,1.3,13.4,29.2,105,宜春市,江西省,华东,27.8043,114.391136,360900
2021-04-21,53,21.5,26.3,18.0,24.4,3.2,7.2,27.7,86,宜春市,江西省,华东,27.8043,114.391136,360900
2021-04-22,61,21.4,25.1,19.1,23.2,7.0,16.6,36.0,265,宜春市,江西省,华东,27.8043,114.391136,360900
2021-04-23,3,22.1,25.8,19.2,24.0,0.0,12.6,26.3,88,宜春市,江西省,华东,27.8043,114.391136,360900
2021-04-24,63,20.1,22.8,18.2,21.2,13.2,19.8,40.3,79,宜春市,江西省,华东,27.8043,114.391136,360900
2021-04-25,63,18.7,20.9,17.1,19.9,7.6,11.5,24.5,50,宜春市,江西省,华东,27.8043,114.391136,360900
2021-04-26,53,18.2,20.6,16.6,19.9,3.9,7.8,19.8,252,宜春市,江西省,华东,27.8043,114.391136,360900
2021-04-27,61,17.4,19.0,16.0,18.2,7.7,11.4,23.8,262,宜春市,江西省,华东,27.8043,114.391136,360900
2021-04-28,55,17.6,19.5,15.9,18.7,5.6,10.9,19.8,252,宜春市,江西省,华东,27.8043,114.391136,360900
2021-04-29,3,19.5,25.4,15.5,19.7,0.0,16.6,33.8,264,宜春市,江西省,华东,27.8043,114.391136,360900
2021-04-30,3,22.3,29.7,15.4,23.3,0.0,21.3,41.8,258,宜春市,江西省,华东,27.8043,114.391136,360900
2021-05-01,3,24.3,31.1,16.5,25.9,0.0,15.1,31.3,254,宜春市,江西省,华东,27.8043,114.391136,360900
2021-05-02,3,24.7,30.5,18.0,27.2,0.0,14.2,29.2,94,宜春市,江西省,华东,27.8043,114.391136,360900
2021-05-03,53,24.3,28.6,20.6,26.3,0.8,20.6,43.2,139,宜春市,江西省,华东,27.8043,114.391136,360900
2021-05-04,61,20.6,22.2,17.9,21.8,11.6,18.7,39.6,252,宜春市,江西省,华东,27.8043,114.391136,360900
2021-05-05,3,21.5,26.1,16.0,22.3,0.0,11.9,27.4,87,宜春市,江西省,华东,27.8043,114.391136,360900
2021-05-06,55,21.4,24.8,18.0,23.6,4.8,9.4,22.3,67,宜春市,江西省,华东,27.8043,114.391136,360900
