time,weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,city,province,region,lat,lon,city_code
2021-04-17,0,5.1,13.9,-3.6,0.7,0.0,13.0,29.5,242,包头市,内蒙古自治区,华北,40.658168,109.840405,150200
2021-04-18,3,10.0,18.4,0.9,5.7,0.0,12.5,27.4,121,包头市,内蒙古自治区,华北,40.658168,109.840405,150200
2021-04-19,3,13.2,20.0,5.1,9.4,0.0,10.3,24.8,111,包头市,内蒙古自治区,华北,40.658168,109.840405,150200
2021-04-20,3,16.4,24.1,7.3,12.3,0.0,17.3,32.4,123,包头市,内蒙古自治区,华北,40.658168,109.840405,150200
2021-04-21,53,15.3,20.6,11.5,12.5,3.4,22.9,42.1,120,包头市,内蒙古自治区,华北,40.658168,109.840405,150200
2021-04-22,51,14.1,20.0,9.6,12.1,0.3,15.8,31.3,118,包头市,内蒙古自治区,华北,40.658168,109.840405,150200
2021-04-23,3,16.2,23.7,6.7,12.4,0.0,28.6,49.7,99,包头市,内蒙古自治区,华北,40.658168,109.840405,150200
2021-04-24,3,16.8,21.7,12.9,12.4,0.0,27.3,50.0,127,包头市,内蒙古自治区,华北,40.658168,109.840405,150200
2021-04-25,53,10.6,13.2,7.7,8.4,5.1,17.1,31.3,140,包头市,内蒙古自治区,华北,40.658168,109.840405,150200
2021-04-26,3,8.1,12.1,3.0,3.2,0.0,25.0,49.0,277,包头市,内蒙古自治区,华北,40.658168,109.840405,150200
2021-04-27,2,5.8,11.1,-0.3,0.5,0.0,25.9,49.7,317,包头市,内蒙古自治区,华北,40.658168,109.840405,150200
2021-04-28,3,7.3,14.1,-0.9,1.9,0.0,35.4,64.1,303,包头市,内蒙古自治区,华北,40.658168,109.840405,150200
2021-04-29,71,9.2,15.1,2.0,4.1,0.9,28.9,54.4,323,包头市,内蒙古自治区,华北,40.658168,109.840405,150200
2021-04-30,51,10.2,13.8,7.3,4.1,0.2,39.1,69.1,331,包头市,内蒙古自治区,华北,40.658168,109.840405,150200
2021-05-01,3,12.0,19.5,3.5,7.8,0.0,17.4,35.6,32,包头市,内蒙古自治区,华北,40.658168,109.840405,150200
