time,weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,city,province,region,lat,lon,city_code
2021-04-17,3,15.9,20.5,10.8,14.6,0.0,20.2,41.4,4,苏州市,江苏省,华东,31.299379,120.619585,320500
2021-04-18,3,13.8,19.3,7.7,11.5,0.0,13.0,25.6,146,苏州市,江苏省,华东,31.299379,120.619585,320500
2021-04-19,3,15.5,22.6,9.6,13.4,0.0,17.6,34.2,128,苏州市,江苏省,华东,31.299379,120.619585,320500
2021-04-20,3,16.5,22.4,11.8,13.8,0.0,23.9,46.4,123,苏州市,江苏省,华东,31.299379,120.619585,320500
2021-04-21,53,18.7,23.6,15.0,17.0,2.0,23.0,45.7,128,苏州市,江苏省,华东,31.299379,120.619585,320500
2021-04-22,63,18.6,23.1,15.9,19.0,9.1,20.7,41.4,139,苏州市,江苏省,华东,31.299379,120.619585,320500
2021-04-23,51,19.3,23.0,15.7,19.8,0.1,14.9,31.7,4,苏州市,江苏省,华东,31.299379,120.619585,320500
2021-04-24,51,16.6,18.6,15.7,16.7,2.6,15.0,31.0,35,苏州市,江苏省,华东,31.299379,120.619585,320500
2021-04-25,51,18.1,22.4,15.2,18.4,0.6,14.3,30.2,75,苏州市,江苏省,华东,31.299379,120.619585,320500
2021-04-26,3,18.4,23.5,14.3,17.6,0.0,15.6,31.3,125,苏州市,江苏省,华东,31.299379,120.619585,320500
2021-04-27,61,17.2,20.0,15.5,18.1,9.9,11.5,21.6,172,苏州市,江苏省,华东,31.299379,120.619585,320500
2021-04-28,51,18.3,23.4,13.9,18.7,0.3,12.4,28.4,289,苏州市,江苏省,华东,31.299379,120.619585,320500
2021-04-29,51,21.0,26.6,12.8,19.5,0.1,26.2,49.7,235,苏州市,江苏省,华东,31.299379,120.619585,320500
2021-04-30,3,23.6,30.0,15.4,22.8,0.0,27.7,61.6,235,苏州市,江苏省,华东,31.299379,120.619585,320500
2021-05-01,2,19.8,24.9,15.3,18.6,0.0,17.2,36.7,323,苏州市,江苏省,华东,31.299379,120.619585,320500
2021-05-02,3,17.1,22.0,13.2,14.6,0.0,21.4,43.9,77,苏州市,江苏省,华东,31.299379,120.619585,320500
2021-05-03,3,20.2,27.5,13.1,18.5,0.0,25.4,51.8,139,苏州市,江苏省,华东,31.299379,120.619585,320500
2021-05-04,65,20.6,22.9,16.0,21.0,41.0,28.0,54.0,243,苏州市,江苏省,华东,31.299379,120.619585,320500
2021-05-05,3,19.6,25.2,14.1,19.4,0.0,15.8,28.1,167,苏州市,江苏省,华东,31.299379,120.619585,320500
2021-05-06,61,19.4,25.9,14.5,17.4,4.7,17.7,35.3,154,苏州市,江苏省,华东,31.299379,120.619585,320500
2021-05-07,3,21.0,26.9,15.9,21.5,0.0,20.5,42.8,264,苏州市,江苏省,华东,31.299379,120.619585,320500
2021-05-08,3,22.6,29.1,16.6,24.0,0.0,14.8,33.5,197,苏州市,江苏省,华东,31.299379,120.619585,320500
2021-05-09,0,25.4,31.9,18.9,27.8,0.0,16.9,29.5,157,苏州市,江苏省,华东,31.299379,120.619585,320500
2021-05-10,3,26.7,33.3,19.6,28.7,0.0,15.6,29.5,153,苏州市,江苏省,华东,31.299379,120.619585,320500
2021-05-11,63,22.9,24.4,20.7,26.1,31.4,10.9,23.4,351,苏州市,江苏省,华东,31.299379,120.619585,320500
2021-05-12,53,21.2,24.5,18.7,23.1,3.4,16.4,33.8,65,苏州市,江苏省,华东,31.299379,120.619585,320500
2021-05-13,55,21.3,24.9,18.4,22.8,7.3,18.9,36.0,107,苏州市,江苏省,华东,31.299379,120.619585,320500
2021-05-14,65,24.7,30.2,19.5,27.9,18.1,16.2,41.8,149,苏州市,江苏省,华东,31.299379,120.619585,320500
2021-05-15,3,28.2,33.2,23.4,32.3,0.0,21.3,48.2,190,苏州市,江苏省,华东,31.299379,120.619585,320500
2021-05-16,63,23.0,27.8,17.5,25.4,18.0,28.6,55.1,305,苏州市,江苏省,华东,31.299379,120.619585,320500
2021-05-17,63,19.1,23.0,15.1,18.9,7.2,13.2,28.4,318,苏州市,江苏省,华东,31.299379,120.619585,320500
