time,weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,city,province,region,lat,lon,city_code
2021-04-17,2,14.6,19.9,10.1,12.2,0.0,17.6,34.9,350,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-04-18,3,13.5,19.4,7.3,11.6,0.0,10.4,22.7,111,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-04-19,3,15.6,23.1,6.8,13.8,0.0,11.1,24.8,122,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-04-20,53,17.8,22.6,14.0,16.2,0.6,15.9,30.6,102,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-04-21,55,17.9,21.4,14.6,17.6,5.4,15.4,32.8,107,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-04-22,63,18.5,21.0,16.1,19.9,12.1,10.8,19.4,48,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-04-23,3,19.0,23.2,15.3,19.0,0.0,11.5,24.1,354,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-04-24,3,16.7,20.0,14.0,15.5,0.0,17.3,33.1,31,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-04-25,51,16.5,19.7,13.2,16.5,0.3,12.3,25.6,34,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-04-26,55,17.3,19.6,15.8,18.2,2.8,9.9,21.2,87,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-04-27,53,17.4,22.5,14.1,17.7,2.8,9.3,21.6,316,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-04-28,3,17.9,24.4,11.6,17.2,0.0,14.6,32.0,297,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-04-29,53,19.9,26.1,13.4,17.9,1.2,31.9,73.1,231,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-04-30,53,21.5,29.2,13.7,21.4,1.0,26.0,58.7,221,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-05-01,0,18.4,24.2,12.4,17.6,0.0,14.2,25.2,348,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-05-02,3,17.4,21.8,13.5,13.5,0.0,23.0,42.5,77,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-05-03,63,20.7,28.5,12.9,20.0,5.3,19.4,38.2,126,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-05-04,63,19.5,22.3,16.6,20.2,18.0,24.4,51.5,324,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-05-05,3,19.2,25.2,11.9,18.4,0.0,11.8,23.8,203,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-05-06,3,19.9,24.9,14.8,18.6,0.0,19.7,36.0,197,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-05-07,3,20.2,25.5,15.2,20.2,0.0,16.4,32.8,277,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-05-08,3,22.6,29.4,15.9,23.6,0.0,15.3,32.0,225,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-05-09,3,24.8,30.9,19.6,27.5,0.0,13.2,27.4,188,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-05-10,53,26.2,32.2,19.8,29.3,1.4,13.0,29.5,199,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-05-11,55,19.1,21.4,17.5,19.8,5.1,17.9,33.1,31,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-05-12,51,20.3,24.6,15.6,21.8,0.1,9.4,20.9,64,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-05-13,51,22.5,26.2,19.9,24.4,1.7,14.5,28.4,101,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-05-14,63,23.9,27.8,20.8,27.1,13.7,17.5,50.4,164,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-05-15,63,25.1,29.4,22.5,28.7,35.3,24.3,48.6,199,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-05-16,63,19.1,22.2,14.6,19.6,14.0,24.2,46.8,316,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-05-17,51,18.2,23.0,14.0,17.9,0.1,11.8,24.5,342,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-05-18,51,19.6,24.0,14.4,20.6,0.1,8.2,18.7,164,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-05-19,63,17.6,20.8,14.6,18.3,14.8,14.6,27.7,89,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-05-20,51,18.5,22.8,15.1,19.0,0.9,12.7,28.4,355,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-05-21,51,21.0,26.4,15.1,22.5,0.3,11.0,24.5,147,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-05-22,3,22.9,27.5,19.4,24.3,0.0,16.5,31.7,121,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-05-23,53,20.6,24.4,18.1,21.5,0.8,12.6,26.3,72,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-05-24,3,22.5,27.4,18.0,24.0,0.0,12.8,24.1,265,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-05-25,53,23.1,27.6,18.2,24.3,0.6,11.5,22.3,213,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-05-26,61,20.0,21.7,17.9,22.2,17.8,10.3,24.5,190,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-05-27,3,22.4,27.3,16.9,24.2,0.0,18.5,33.1,221,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-05-28,3,23.8,28.2,19.6,24.1,0.0,21.2,38.2,271,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-05-29,3,23.8,29.2,19.1,25.8,0.0,16.9,34.2,217,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-05-30,3,25.3,30.5,19.1,28.8,0.0,9.6,22.3,205,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-05-31,3,25.6,31.4,19.9,28.4,0.0,14.3,27.4,132,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-06-01,3,24.9,30.5,18.9,26.8,0.0,15.6,28.1,115,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-06-02,51,25.1,28.8,21.5,27.9,0.5,15.5,29.9,123,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-06-03,61,22.2,24.3,18.4,24.6,5.7,20.2,38.5,359,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-06-04,3,22.5,28.0,17.2,23.4,0.0,16.3,32.8,241,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-06-05,2,24.5,30.5,18.1,25.4,0.0,18.4,37.1,216,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-06-06,0,25.7,32.0,19.5,26.9,0.0,15.3,32.4,197,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-06-07,3,27.1,33.2,21.5,28.6,0.0,13.5,25.9,154,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-06-08,3,25.8,31.0,20.1,28.3,0.0,12.2,27.7,111,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-06-09,51,27.3,32.5,21.1,30.9,0.1,10.5,25.6,96,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-06-10,51,26.3,29.8,23.5,31.3,0.8,11.5,20.2,122,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-06-11,3,27.7,32.8,22.4,31.6,0.0,11.2,20.5,128,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-06-12,63,27.7,32.5,23.1,31.4,9.6,13.0,29.5,136,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-06-13,61,25.5,28.0,24.2,30.4,12.3,9.5,22.0,160,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-06-14,63,26.8,32.1,23.7,32.1,23.3,15.5,29.9,162,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-06-15,61,28.2,32.2,24.5,32.9,9.6,22.0,53.3,255,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-06-16,63,24.9,28.5,22.5,28.3,9.2,13.0,28.1,56,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-06-17,63,25.7,29.1,23.4,30.6,21.6,10.5,28.1,40,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-06-18,51,24.3,27.5,21.5,27.7,0.8,13.7,29.2,346,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-06-19,51,22.9,26.4,20.3,25.3,0.1,12.1,27.4,218,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-06-20,3,24.3,29.2,19.2,27.3,0.0,6.8,19.4,145,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-06-21,3,25.7,30.5,21.1,28.8,0.0,8.0,20.5,131,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-06-22,2,25.3,31.0,18.6,27.7,0.0,9.8,23.8,114,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-06-23,3,26.9,32.5,20.9,29.1,0.0,11.3,24.1,125,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-06-24,3,27.7,33.2,22.7,29.2,0.0,16.1,32.4,118,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-06-25,53,26.0,31.3,21.9,28.4,2.6,18.2,36.4,143,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-06-26,51,25.5,28.9,22.2,29.9,2.4,11.7,25.9,163,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-06-27,51,26.0,28.6,23.0,30.8,1.6,8.2,19.8,109,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-06-28,51,26.9,31.8,22.8,30.6,0.1,13.5,28.8,61,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-06-29,3,27.2,31.4,22.9,31.4,0.0,12.0,25.2,107,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-06-30,3,27.5,31.6,23.8,31.4,0.0,14.1,30.6,101,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-07-01,3,27.9,32.0,23.5,31.6,0.0,14.7,32.4,115,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-07-02,61,26.7,28.9,24.5,30.4,4.2,18.4,37.4,108,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-07-03,65,26.7,29.3,24.3,29.7,24.7,28.5,60.1,250,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-07-04,63,24.2,26.1,22.5,28.3,31.3,12.8,26.6,129,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-07-05,63,25.7,28.4,23.6,31.6,33.8,6.0,34.2,333,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-07-06,65,27.1,30.0,24.2,33.1,28.1,11.1,26.6,56,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-07-07,63,27.5,31.8,25.0,34.0,8.6,12.1,38.5,304,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-07-08,65,25.6,27.9,23.9,30.8,30.2,13.0,42.8,251,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-07-09,63,27.1,31.4,24.6,32.4,7.5,17.4,37.4,207,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-07-10,61,28.3,31.7,25.4,34.0,3.1,17.1,34.9,201,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-07-11,3,30.1,33.8,26.8,36.1,0.0,16.2,34.9,174,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-07-12,3,30.0,33.2,27.1,34.2,0.0,22.2,42.8,195,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-07-13,61,29.6,31.8,27.9,34.0,2.8,20.6,39.2,196,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-07-14,63,30.2,34.3,26.5,36.1,7.6,15.3,32.8,176,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-07-15,3,29.7,33.8,26.5,36.5,0.0,10.5,24.5,153,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-07-16,61,26.9,28.5,25.7,32.7,11.5,17.3,40.3,111,滁州市,安徽省,华东,32.303627,118.316264,341100
2021-07-17,63,26.1,27.4,24.2,30.5,28.7,17.4,32.0,135,滁州市,安徽省,华东,32.303627,118.316264,341100
